block_id,mode,line_group,block_number,asset_class_new,depot_code,service_day,prev_trip_id,next_trip_id,prev_route_short_name,next_route_short_name,prev_trip_end_stop_code,next_trip_start_stop_code,prev_trip_end_stop_name,next_trip_start_stop_name,stop_code,candidate_name,start_sec,end_sec,event_type,soc_start_pct,soc_end_pct,charged_kwh,duration_sec,duration_min,start_dt,end_dt,assigned,dispenser_idx,reject_reason,installed_dispensers
2160826,medium,152.0,3.0,40-ft,PCT,MF,14850181,14850208,152,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,49410,50070,in_service_layover,69.55830915110293,76.0335198389771,36.52018827961035,660,11.0,13:43:30,13:54:30,True,3,,5
2160421,medium,152.0,7.0,40-ft,PCT,MF,14850373,14850443,153,153,53864,53730,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 12,53864,Coquitlam Central Station,50190,50730,in_service_layover,68.10884487857419,73.75486032166944,31.843527099057212,540,9.0,13:56:30,14:05:30,True,2,,5
2161036,medium,183.0,2.0,40-ft,PCT,MF,14855453,14855420,191,191,53864,53887,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 11,53864,Coquitlam Central Station,50430,51510,in_service_layover,69.99780939503555,79.3999434530096,53.0280360869736,1080,18.0,14:00:30,14:18:30,True,5,,5
2160832,medium,183.0,4.0,40-ft,PCT,MF,14855041,14853820,188,183,53161,53866,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 5,53161,Coquitlam Central Station,50790,51030,in_service_layover,68.74192948873585,71.39116678917547,14.941698374479472,240,4.0,14:06:30,14:10:30,True,4,,5
2160828,medium,152.0,15.0,40-ft,PCT,MF,14851240,14851277,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,51150,51510,in_service_layover,68.6821658164027,72.55572158704581,21.846854546427153,360,6.0,14:12:30,14:18:30,True,1,,5
2160657,medium,151.0,2.0,40-ft,PCT,MF,14849922,14849974,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,51930,52710,in_service_layover,68.31728659168347,75.97448497417255,43.186598877238396,780,13.0,14:25:30,14:38:30,True,3,,5
2162572,medium,701.0,12.0,40-ft,PCT,MF,14878702,14878602,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,51990,52410,in_service_layover,61.67849461689852,66.77719288481242,28.756658231034407,420,7.0,14:26:30,14:33:30,True,2,,5
2160840,medium,151.0,1.0,40-ft,PCT,MF,14850374,14850444,153,153,53864,53730,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 12,53864,Coquitlam Central Station,51990,52530,in_service_layover,68.19345513742218,73.82860416935368,31.78224054009371,540,9.0,14:26:30,14:35:30,True,4,,5
2161016,medium,183.0,11.0,40-ft,PCT,MF,14855454,14855421,191,191,53864,53887,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 11,53864,Coquitlam Central Station,52290,53190,in_service_layover,67.01249776796969,75.8639863978857,49.92239587272627,900,15.0,14:31:30,14:46:30,True,1,,5
2160869,medium,701.0,6.0,40-ft,PCT,MF,14878703,14878603,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,52890,53310,in_service_layover,54.7195765927901,60.235909116338604,31.112115432813596,420,7.0,14:41:30,14:48:30,True,5,,5
2160808,medium,183.0,9.0,40-ft,PCT,MF,14851239,14851275,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,53010,53610,in_service_layover,65.40576860126227,71.9687614245388,37.01527952327962,600,10.0,14:43:30,14:53:30,True,2,,5
2160825,medium,151.0,10.0,40-ft,PCT,MF,14850179,14850237,152,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,53070,53610,in_service_layover,68.55124479480743,74.14024948079859,31.52198642899009,540,9.0,14:44:30,14:53:30,True,4,,5
2162571,medium,701.0,4.0,40-ft,PCT,MF,14878659,14878604,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,53970,54210,in_service_layover,58.676376533928355,61.8128330002478,17.689614470041704,240,4.0,14:59:30,15:03:30,True,3,,5
2161035,medium,183.0,6.0,40-ft,PCT,MF,14853767,14855422,183,191,53161,53887,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 11,53161,Coquitlam Central Station,54750,54990,in_service_layover,64.8645394837166,67.71255180127137,16.062789471008898,240,4.0,15:12:30,15:16:30,True,1,,5
2161037,medium,701.0,1.0,40-ft,PCT,MF,14878660,14878605,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,54810,55230,in_service_layover,54.694121662664564,60.21068186233563,31.11339952614486,420,7.0,15:13:30,15:20:30,True,5,,5
2160826,medium,152.0,3.0,40-ft,PCT,MF,14850178,14850234,152,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,54930,55470,in_service_layover,69.49581565700586,74.96148387590301,30.826368754579903,540,9.0,15:15:30,15:24:30,True,2,,5
2160803,medium,152.0,13.0,40-ft,PCT,MF,14851238,14849975,159,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,54990,55650,in_service_layover,66.68483095487908,73.61377583812,39.07924914147884,660,11.0,15:16:30,15:27:30,True,4,,5
2160900,medium,183.0,7.0,40-ft,PCT,MF,14855043,14854749,188,187,53161,53357,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 9,53161,Coquitlam Central Station,55470,56250,in_service_layover,67.594469354326,75.3868684864786,43.94913110534077,780,13.0,15:24:30,15:37:30,True,3,,5
2160857,medium,701.0,13.0,40-ft,PCT,MF,14850376,14878552,153,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,55830,56070,in_service_layover,68.6489877683862,71.30341958834781,14.970995464583439,240,4.0,15:30:30,15:34:30,True,1,,5
2160913,medium,183.0,3.0,40-ft,PCT,MF,14855044,14855236,188,189,53161,53035,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 4,53161,Coquitlam Central Station,56670,56910,in_service_layover,64.52966584183318,67.39351142850772,16.152089108844507,240,4.0,15:44:30,15:48:30,True,5,,5
2160805,medium,152.0,10.0,40-ft,PCT,MF,14851224,14851267,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,57090,57510,in_service_layover,68.38922390385704,72.8759141532043,25.30493300631855,420,7.0,15:51:30,15:58:30,True,2,,5
2160549,medium,701.0,3.0,40-ft,PCT,MF,14878661,14878562,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,57390,58710,in_service_layover,40.343750343921045,57.31865909702405,95.73848536750094,1320,22.0,15:56:30,16:18:30,True,4,,5
2160810,medium,151.0,6.0,40-ft,PCT,MF,14849926,14849976,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,57570,57810,in_service_layover,65.04239264565365,67.88199583025632,16.015361961159044,240,4.0,15:59:30,16:03:30,True,1,,5
2161035,medium,183.0,6.0,40-ft,PCT,MF,14855457,14854969,191,188,53864,53495,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 8,53864,Coquitlam Central Station,58050,58350,in_service_layover,64.04260160489966,67.61573139175104,20.15245199784181,300,5.0,16:07:30,16:12:30,True,3,,5
2161034,medium,183.0,5.0,40-ft,PCT,MF,14853769,14855424,183,191,53161,53887,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 11,53161,Coquitlam Central Station,58650,59010,in_service_layover,65.0052825566093,69.17622472717316,23.52411384198018,360,6.0,16:17:30,16:23:30,True,5,,5
2160913,medium,183.0,3.0,40-ft,PCT,MF,14855269,14854970,189,188,53864,53495,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 8,53864,Coquitlam Central Station,58710,59070,in_service_layover,65.39018249671145,69.53155381037752,23.35733420907667,360,6.0,16:18:30,16:24:30,True,2,,5
2160828,medium,152.0,15.0,40-ft,PCT,MF,14851223,14850204,159,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,58890,59250,in_service_layover,68.97314342816121,72.82174337148763,21.706103680360968,360,6.0,16:21:30,16:27:30,True,1,,5
2160803,medium,152.0,13.0,40-ft,PCT,MF,14849945,14851298,151,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,59250,59490,in_service_layover,69.17389408065738,71.79871003360905,14.80396197464745,240,4.0,16:27:30,16:31:30,True,3,,5
2160855,medium,701.0,8.0,40-ft,PCT,MF,14850380,14878551,153,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,59370,59970,in_service_layover,67.81812259805663,74.04480718734212,35.11850108357021,600,10.0,16:29:30,16:39:30,True,4,,5
2161016,medium,183.0,11.0,40-ft,PCT,MF,14855458,14853800,191,183,53864,53866,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 5,53864,Coquitlam Central Station,59850,60210,in_service_layover,68.5240860051423,72.41111229348117,21.92282826623125,360,6.0,16:37:30,16:43:30,True,5,,5
2161036,medium,183.0,2.0,40-ft,PCT,MF,14855047,14854975,188,188,53161,53495,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 8,53161,Coquitlam Central Station,60090,60810,in_service_layover,69.72987009682514,76.65710698514121,39.06961605010264,720,12.0,16:41:30,16:53:30,True,2,,5
2160826,medium,152.0,3.0,40-ft,PCT,MF,14850176,14853801,152,183,53864,53866,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 5,53864,Coquitlam Central Station,60450,61110,in_service_layover,68.35037327859888,75.01879940059001,37.609923328030106,660,11.0,16:47:30,16:58:30,True,1,,5
2160808,medium,183.0,9.0,40-ft,PCT,MF,14851214,14849978,159,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,61110,61410,in_service_layover,67.89369974395686,71.22055825023824,18.763481975427,300,5.0,16:58:30,17:03:30,True,3,,5
2160810,medium,151.0,6.0,40-ft,PCT,MF,14849927,14854705,151,187,53864,53357,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 9,53864,Coquitlam Central Station,61230,62190,in_service_layover,63.442114072793686,73.54468986716918,56.978527480277705,960,16.0,17:00:30,17:16:30,True,4,,5
2160900,medium,183.0,7.0,40-ft,PCT,MF,14854787,14851289,187,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,61650,62250,in_service_layover,67.98059856503062,74.18411669133764,34.987842232371634,600,10.0,17:07:30,17:17:30,True,5,,5
2162572,medium,701.0,12.0,40-ft,PCT,MF,14878666,14878583,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,61830,62550,in_service_layover,55.121101733843794,64.28395732245316,51.67850551975681,720,12.0,17:10:30,17:22:30,True,2,,5
2160832,medium,183.0,4.0,40-ft,PCT,MF,14855049,14850200,188,152,53161,53864,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 10,53161,Coquitlam Central Station,61890,62610,in_service_layover,61.31832597665845,69.6442586406911,46.95826022514416,720,12.0,17:11:30,17:23:30,True,1,,5
2161034,medium,183.0,5.0,40-ft,PCT,MF,14855459,14855403,191,191,53864,53887,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 11,53864,Coquitlam Central Station,62130,62610,in_service_layover,65.50627453080146,70.88255971820898,30.3222484569784,480,8.0,17:15:30,17:23:30,True,3,,5
2160869,medium,701.0,6.0,40-ft,PCT,MF,14878667,14878584,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,62790,63450,in_service_layover,48.57981796536998,57.15658099803148,48.372943504210866,660,11.0,17:26:30,17:37:30,True,4,,5
2161035,medium,183.0,6.0,40-ft,PCT,MF,14855051,14854974,188,188,53161,53495,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 8,53161,Coquitlam Central Station,63630,64050,in_service_layover,63.77435065138993,68.6938189707602,27.74580132124828,420,7.0,17:40:30,17:47:30,True,5,,5
2162571,medium,701.0,4.0,40-ft,PCT,MF,14878668,14878585,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,63690,64470,in_service_layover,50.15674184927917,60.29249749146792,57.165661821944525,780,13.0,17:41:30,17:54:30,True,2,,5
2160828,medium,152.0,15.0,40-ft,PCT,MF,14850172,14850198,152,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,64050,64410,in_service_layover,68.1962738654781,72.11103781538995,22.079268677502853,360,6.0,17:47:30,17:53:30,True,1,,5
2160913,medium,183.0,3.0,40-ft,PCT,MF,14855052,14855244,188,189,53161,53035,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 4,53161,Coquitlam Central Station,64410,64950,in_service_layover,66.93594510590651,72.73077465304833,32.682838645879826,540,9.0,17:53:30,18:02:30,True,3,,5
2160810,medium,151.0,6.0,40-ft,PCT,MF,14854790,14854708,187,187,53864,53357,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 9,53864,Coquitlam Central Station,64530,65250,in_service_layover,69.84155490644517,76.7490487303128,38.95826516661339,720,12.0,17:55:30,18:07:30,True,4,,5
2161037,medium,701.0,1.0,40-ft,PCT,MF,14878669,14854996,701,188,53864,53495,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 8,53864,Coquitlam Central Station,64710,65370,in_service_layover,48.554590711367,57.13061136176187,48.36875646822705,660,11.0,17:58:30,18:09:30,True,5,,5
2160808,medium,183.0,9.0,40-ft,PCT,MF,14849929,14849980,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,64830,65010,in_service_layover,69.45453756527942,71.43756932775268,11.18429914034914,180,3.0,18:00:30,18:03:30,True,1,,5
2160857,medium,701.0,13.0,40-ft,PCT,MF,14878631,14878553,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,65310,66150,in_service_layover,59.64732843737918,69.44416830822585,55.254176871575226,840,14.0,18:08:30,18:22:30,True,2,,5
2161034,medium,183.0,5.0,40-ft,PCT,MF,14855438,14853774,191,183,53864,53866,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 5,53864,Coquitlam Central Station,65550,66390,in_service_layover,67.21260952183728,75.55740849428268,47.06466620459213,840,14.0,18:12:30,18:26:30,True,3,,5
2161016,medium,183.0,11.0,40-ft,PCT,MF,14853738,14855402,183,191,53161,53887,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 11,53161,Coquitlam Central Station,65730,66690,in_service_layover,68.89889320783251,77.76293825880651,49.99321408749336,960,16.0,18:15:30,18:31:30,True,1,,5
2160803,medium,152.0,13.0,40-ft,PCT,MF,14851234,14850242,159,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,66330,66570,in_service_layover,65.04369290955069,67.8832346159549,16.015015224119793,240,4.0,18:25:30,18:29:30,True,4,,5
2160826,medium,152.0,3.0,40-ft,PCT,MF,14853739,14878563,183,701,53161,53161,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 6,53161,Coquitlam Central Station,66510,66690,in_service_layover,68.24762046402931,70.2807356035032,11.466769386632734,180,3.0,18:28:30,18:31:30,True,5,,5
2160832,medium,183.0,4.0,40-ft,PCT,MF,14850168,14850236,152,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,67650,68010,in_service_layover,68.91761499052245,72.77099371215525,21.733055990009007,360,6.0,18:47:30,18:53:30,True,2,,5
2160805,medium,152.0,10.0,40-ft,PCT,MF,14850390,14849982,153,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,68070,68610,in_service_layover,68.59794759510696,74.18090600383925,31.48788542525017,540,9.0,18:54:30,19:03:30,True,3,,5
2161035,medium,183.0,6.0,40-ft,PCT,MF,14855006,14854989,188,188,53161,53495,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 8,53161,Coquitlam Central Station,68670,69510,in_service_layover,65.49207077218958,74.17731626256379,48.98478456571047,840,14.0,19:04:30,19:18:30,True,4,,5
2162572,medium,701.0,12.0,40-ft,PCT,MF,14878647,14878577,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,69930,70410,in_service_layover,52.62786617148453,58.92027691529859,35.48919659511131,480,8.0,19:25:30,19:33:30,True,1,,5
2160806,medium,183.0,33.0,40-ft,PCT,MF,14853742,14849983,183,151,53161,53021,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 3,53161,Coquitlam Central Station,69990,70410,in_service_layover,68.58672753964706,73.05372554843326,25.193868769554115,420,7.0,19:26:30,19:33:30,True,5,,5
2160833,medium,701.0,32.0,40-ft,PCT,MF,14850166,14850463,152,153,53864,53730,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 12,53864,Coquitlam Central Station,70170,70410,in_service_layover,68.01431642761263,70.70365072747268,15.167845451210667,240,4.0,19:29:30,19:33:30,True,2,,5
2160869,medium,701.0,6.0,40-ft,PCT,MF,14878648,14878578,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,70830,71190,in_service_layover,45.500489847062845,50.09005940662969,25.885172315956993,360,6.0,19:40:30,19:46:30,True,3,,5
2161034,medium,183.0,5.0,40-ft,PCT,MF,14853716,14855397,183,191,53161,53887,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 11,53161,Coquitlam Central Station,71190,71850,in_service_layover,68.78622955772198,75.38535231475441,37.219052349662945,660,11.0,19:46:30,19:57:30,True,4,,5
2162571,medium,701.0,4.0,40-ft,PCT,MF,14878649,14878579,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,71730,72210,in_service_layover,48.63640634049929,54.83549153704538,34.962840508519946,480,8.0,19:55:30,20:03:30,True,1,,5
2160805,medium,152.0,10.0,40-ft,PCT,MF,14849933,14849984,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,71850,72210,in_service_layover,69.74102424637664,73.52276554346756,21.32902091559282,360,6.0,19:57:30,20:03:30,True,2,,5
2160860,medium,151.0,37.0,40-ft,PCT,MF,14850393,14851295,153,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,72210,72870,in_service_layover,67.87895755686775,74.6218144812826,38.029713053699766,660,11.0,20:03:30,20:14:30,True,5,,5
2165174,medium,152.0,36.0,40-ft,PCT,MF,14878639,14878557,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,72630,73110,in_service_layover,63.1332419803604,68.7568332435994,31.717054724667946,480,8.0,20:10:30,20:18:30,True,3,,5
2160913,medium,183.0,3.0,40-ft,PCT,MF,14853735,14855400,183,191,53161,53887,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 11,53161,Coquitlam Central Station,72690,73770,in_service_layover,67.33141578689388,77.39675512564622,56.76851387056314,1080,18.0,20:11:30,20:29:30,True,4,,5
2160806,medium,183.0,33.0,40-ft,PCT,MF,14849934,14849985,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,73530,74010,in_service_layover,68.61384379097063,73.64530201657561,28.377424392412138,480,8.0,20:25:30,20:33:30,True,1,,5
2160857,medium,701.0,13.0,40-ft,PCT,MF,14878630,14878554,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,73710,74010,in_service_layover,57.78807715725722,61.71203003200152,22.131094213557844,300,5.0,20:28:30,20:33:30,True,2,,5
2161035,medium,183.0,6.0,40-ft,PCT,MF,14855015,14853822,188,183,53161,53866,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 5,53161,Coquitlam Central Station,73950,74310,in_service_layover,68.17719310275105,72.09356323067061,22.08832752146634,360,6.0,20:32:30,20:38:30,True,5,,5
2160549,medium,701.0,3.0,40-ft,PCT,MF,14878643,14878567,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,74550,74910,in_service_layover,34.00647679508678,38.52953107819644,25.510026156738462,360,6.0,20:42:30,20:48:30,True,3,,5
2160828,medium,152.0,15.0,40-ft,PCT,MF,14851215,14851296,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,75210,75390,in_service_layover,64.59691847347548,66.76369441413239,12.22061630530493,180,3.0,20:53:30,20:56:30,True,4,,5
2160805,medium,152.0,10.0,40-ft,PCT,MF,14849935,14849986,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,75450,75810,in_service_layover,69.08288378600493,72.92201766136027,21.65271505700406,360,6.0,20:57:30,21:03:30,True,1,,5
2160830,medium,152.0,47.0,40-ft,PCT,MF,14850395,14850466,153,153,53864,53730,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 12,53864,Coquitlam Central Station,75690,75930,in_service_layover,67.51009755644247,70.22645344808627,15.320247228871096,240,4.0,21:01:30,21:05:30,True,2,,5
2160836,medium,701.0,36.0,40-ft,PCT,MF,14850156,14850467,152,153,53864,53730,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 12,53864,Coquitlam Central Station,76530,77310,in_service_layover,65.9862762147358,74.07486706632193,45.6196524029458,780,13.0,21:15:30,21:28:30,True,5,,5
2162572,medium,701.0,12.0,40-ft,PCT,MF,14878651,14878569,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,76950,77610,in_service_layover,47.26418576432996,55.80321635423912,48.16013252708768,660,11.0,21:22:30,21:33:30,True,3,,5
2160912,medium,160.0,1.0,40-ft,PCT,MF,14855008,14855399,188,191,53161,53887,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 11,53161,Coquitlam Central Station,77010,77310,in_service_layover,69.25451971858344,72.48562306623523,18.22342288075606,300,5.0,21:23:30,21:28:30,True,4,,5
2160834,medium,151.0,36.0,40-ft,PCT,MF,14850396,14850239,153,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,77490,77910,in_service_layover,68.72991697582151,73.18257866670301,25.113011936571638,420,7.0,21:31:30,21:38:30,True,1,,5
2160891,medium,151.0,31.0,40-ft,PCT,MF,14851216,14851260,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,77670,77910,in_service_layover,69.95190965064499,72.53158116915284,14.549347364384346,240,4.0,21:34:30,21:38:30,True,2,,5
2162571,medium,701.0,4.0,40-ft,PCT,MF,14878652,14878570,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,78690,79410,in_service_layover,43.17940038607674,52.40456674627314,52.02993827150769,720,12.0,21:51:30,22:03:30,True,4,,5
2160912,medium,160.0,1.0,40-ft,PCT,MF,14855434,14854993,191,188,53864,53495,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 8,53864,Coquitlam Central Station,79470,79830,in_service_layover,68.81567286986352,72.67780430544072,21.7824212966554,360,6.0,22:04:30,22:10:30,True,5,,5
2160869,medium,701.0,6.0,40-ft,PCT,MF,14878653,14905811,701,191,53864,53887,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 11,53864,Coquitlam Central Station,79830,80910,in_service_layover,31.871987887168864,45.52391811776341,76.99688650055322,1080,18.0,22:10:30,22:28:30,True,3,,5
2160913,medium,183.0,3.0,40-ft,PCT,MF,14855010,14854994,188,188,53161,53495,Coquitlam Central Station @ Bay 6,Coquitlam Central Station @ Bay 8,53161,Coquitlam Central Station,80550,81630,in_service_layover,67.72668176946178,77.6920499833126,56.204676726118635,1080,18.0,22:22:30,22:40:30,True,1,,5
2160828,medium,152.0,15.0,40-ft,PCT,MF,14851217,14851261,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,80730,81030,in_service_layover,57.520846845341644,61.45284740799528,22.176483173366535,300,5.0,22:25:30,22:30:30,True,2,,5
2160857,medium,701.0,13.0,40-ft,PCT,MF,14878632,14878555,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,80850,81210,in_service_layover,50.055938881032894,54.70984838553553,26.248049605394897,360,6.0,22:27:30,22:33:30,True,4,,5
2160836,medium,701.0,36.0,40-ft,PCT,MF,14850398,14850238,153,152,53864,53864,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 10,53864,Coquitlam Central Station,80850,81450,in_service_layover,68.05380066974199,74.24686053932533,34.928857664449936,600,10.0,22:27:30,22:37:30,True,5,,5
2160805,medium,152.0,10.0,40-ft,PCT,MF,14849939,14849955,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,82470,83010,in_service_layover,69.95251256412264,75.35776037966045,30.4855976796332,540,9.0,22:54:30,23:03:30,True,3,,5
2160891,medium,151.0,31.0,40-ft,PCT,MF,14851218,14851262,159,159,53864,53299,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 1,53864,Coquitlam Central Station,83130,83490,in_service_layover,65.98027835607981,70.07560646603706,23.09765054015884,360,6.0,23:05:30,23:11:30,True,2,,5
2160804,medium,151.0,8.0,40-ft,PCT,MF,14849940,14849956,151,151,53864,53021,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 3,53864,Coquitlam Central Station,84150,84810,in_service_layover,69.18391358723213,75.71939487173981,36.86011444462338,660,11.0,23:22:30,23:33:30,True,4,,5
2162572,medium,701.0,12.0,40-ft,PCT,MF,14878654,14878566,701,701,53864,53161,Coquitlam Central Station @ Bay 10,Coquitlam Central Station @ Bay 6,53864,Coquitlam Central Station,84390,84810,in_service_layover,44.14712520327049,49.49489792349795,30.161438142082915,420,7.0,23:26:30,23:33:30,True,5,,5
