block_id,line_group,block_number,service_id,depot_code,combined_sequence_json,asset_class,medium_success,heavy_success
2147448,22,44,[2],VTC,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out""}, {""trip_id"": ""14740586"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""6:24:00"", ""end_time"": ""6:50:00""}, {""trip_id"": ""14740680"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""7:05:00"", ""end_time"": ""7:31:00""}, {""trip_id"": ""14740590"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""7:40:00"", ""end_time"": ""8:10:00""}, {""trip_id"": ""14740684"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""8:21:00"", ""end_time"": ""8:50:00""}, {""trip_id"": ""14740596"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""8:58:00"", ""end_time"": ""9:32:00""}, {""trip_id"": ""14740690"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""9:37:00"", ""end_time"": ""9:59:00""}, {""trip_id"": ""14740602"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""10:16:00"", ""end_time"": ""10:42:00""}, {""trip_id"": ""14740696"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""10:47:00"", ""end_time"": ""11:12:00""}, {""trip_id"": ""14740608"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""11:27:00"", ""end_time"": ""11:54:00""}, {""trip_id"": ""14740702"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""11:59:00"", ""end_time"": ""12:26:00""}, {""trip_id"": ""14740614"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""12:38:00"", ""end_time"": ""13:06:00""}, {""trip_id"": ""14740708"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""13:11:00"", ""end_time"": ""13:40:00""}, {""trip_id"": ""14740621"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""13:51:00"", ""end_time"": ""14:20:00""}, {""trip_id"": ""14740715"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""14:25:00"", ""end_time"": ""15:02:00""}, {""trip_id"": ""14740630"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""15:10:00"", ""end_time"": ""15:50:00""}, {""trip_id"": ""14740724"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""15:55:00"", ""end_time"": ""16:25:00""}, {""trip_id"": ""14740637"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""16:30:00"", ""end_time"": ""17:00:00""}, {""trip_id"": ""14740731"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""17:05:00"", ""end_time"": ""17:42:00""}, {""trip_id"": ""14740646"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""17:54:00"", ""end_time"": ""18:30:00""}, {""trip_id"": ""14740740"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""18:35:00"", ""end_time"": ""19:10:00""}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in""}]",40-ft,FAILURE,FAILURE
2147451,22,5,[3],VTC,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out""}, {""trip_id"": ""14672437"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""7:48:00"", ""end_time"": ""8:15:00""}, {""trip_id"": ""14672530"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""8:20:00"", ""end_time"": ""8:46:00""}, {""trip_id"": ""14672443"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""8:57:00"", ""end_time"": ""9:29:00""}, {""trip_id"": ""14672536"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""9:34:00"", ""end_time"": ""10:04:00""}, {""trip_id"": ""14672450"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""10:20:00"", ""end_time"": ""10:53:00""}, {""trip_id"": ""14672543"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""10:58:00"", ""end_time"": ""11:21:00""}, {""trip_id"": ""14672455"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""11:28:00"", ""end_time"": ""11:53:00""}, {""trip_id"": ""14672548"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""11:58:00"", ""end_time"": ""12:30:00""}, {""trip_id"": ""14672463"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""12:47:00"", ""end_time"": ""13:23:00""}, {""trip_id"": ""14672556"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""13:28:00"", ""end_time"": ""14:01:00""}, {""trip_id"": ""14672472"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""14:17:00"", ""end_time"": ""14:53:00""}, {""trip_id"": ""14672565"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""14:58:00"", ""end_time"": ""15:23:00""}, {""trip_id"": ""14672479"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""15:38:00"", ""end_time"": ""16:03:00""}, {""trip_id"": ""14672572"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""16:08:00"", ""end_time"": ""16:44:00""}, {""trip_id"": ""14672488"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""16:55:00"", ""end_time"": ""17:33:00""}, {""trip_id"": ""14672581"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""17:38:00"", ""end_time"": ""18:04:00""}, {""trip_id"": ""14672495"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""18:18:00"", ""end_time"": ""18:43:00""}, {""trip_id"": ""14672588"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""18:48:00"", ""end_time"": ""19:20:00""}, {""trip_id"": ""14672501"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""19:36:00"", ""end_time"": ""20:08:00""}, {""trip_id"": ""14672594"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""20:13:00"", ""end_time"": ""20:45:00""}, {""trip_id"": ""14672506"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""20:55:00"", ""end_time"": ""21:23:00""}, {""trip_id"": ""14672599"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""21:28:00"", ""end_time"": ""21:58:00""}, {""trip_id"": ""14672511"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""22:10:00"", ""end_time"": ""22:38:00""}, {""trip_id"": ""14672604"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""22:43:00"", ""end_time"": ""23:11:00""}, {""trip_id"": ""14672516"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""23:27:00"", ""end_time"": ""23:53:00""}, {""trip_id"": ""14672609"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""23:58:00"", ""end_time"": ""24:23:00""}, {""trip_id"": ""14672520"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""24:31:00"", ""end_time"": ""24:56:00""}, {""trip_id"": ""14672613"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""25:01:00"", ""end_time"": ""25:24:00""}, {""trip_id"": ""14731516"", ""shape_id"": ""308445"", ""type"": ""in_service"", ""start_time"": ""25:42:00"", ""end_time"": ""26:06:00""}, {""trip_id"": ""14731519"", ""shape_id"": ""308446"", ""type"": ""in_service"", ""start_time"": ""26:09:00"", ""end_time"": ""26:36:00""}, {""trip_id"": ""14731518"", ""shape_id"": ""308445"", ""type"": ""in_service"", ""start_time"": ""26:42:00"", ""end_time"": ""27:06:00""}, {""trip_id"": ""14731521"", ""shape_id"": ""308446"", ""type"": ""in_service"", ""start_time"": ""27:09:00"", ""end_time"": ""27:36:00""}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in""}]",40-ft,FAILURE,FAILURE
2147452,22,6,[3],VTC,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out""}, {""trip_id"": ""14672439"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""8:11:00"", ""end_time"": ""8:39:00""}, {""trip_id"": ""14672532"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""8:44:00"", ""end_time"": ""9:12:00""}, {""trip_id"": ""14672446"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""9:33:00"", ""end_time"": ""10:05:00""}, {""trip_id"": ""14672539"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""10:10:00"", ""end_time"": ""10:31:00""}, {""trip_id"": ""14672451"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""10:41:00"", ""end_time"": ""11:05:00""}, {""trip_id"": ""14672544"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""11:10:00"", ""end_time"": ""11:42:00""}, {""trip_id"": ""14672458"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""11:55:00"", ""end_time"": ""12:29:00""}, {""trip_id"": ""14672551"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""12:34:00"", ""end_time"": ""12:59:00""}, {""trip_id"": ""14672464"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""13:08:00"", ""end_time"": ""13:33:00""}, {""trip_id"": ""14672557"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""13:38:00"", ""end_time"": ""14:03:00""}, {""trip_id"": ""14672471"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""14:18:00"", ""end_time"": ""14:43:00""}, {""trip_id"": ""14672564"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""14:48:00"", ""end_time"": ""15:23:00""}, {""trip_id"": ""14672480"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""15:36:00"", ""end_time"": ""16:13:00""}, {""trip_id"": ""14672573"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""16:18:00"", ""end_time"": ""16:43:00""}, {""trip_id"": ""14672487"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""16:58:00"", ""end_time"": ""17:23:00""}, {""trip_id"": ""14672580"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""17:28:00"", ""end_time"": ""18:04:00""}, {""trip_id"": ""14672496"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""18:19:00"", ""end_time"": ""18:53:00""}, {""trip_id"": ""14672589"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""18:58:00"", ""end_time"": ""19:30:00""}, {""trip_id"": ""14672502"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""19:51:00"", ""end_time"": ""20:23:00""}, {""trip_id"": ""14672595"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""20:28:00"", ""end_time"": ""21:00:00""}, {""trip_id"": ""14672507"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""21:10:00"", ""end_time"": ""21:38:00""}, {""trip_id"": ""14672600"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""21:43:00"", ""end_time"": ""22:13:00""}, {""trip_id"": ""14672512"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""22:25:00"", ""end_time"": ""22:53:00""}, {""trip_id"": ""14672605"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""22:58:00"", ""end_time"": ""23:26:00""}, {""trip_id"": ""14672517"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""23:43:00"", ""end_time"": ""24:08:00""}, {""trip_id"": ""14672610"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""24:13:00"", ""end_time"": ""24:37:00""}, {""trip_id"": ""14672521"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""24:48:00"", ""end_time"": ""25:11:00""}, {""trip_id"": ""14672614"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""25:16:00"", ""end_time"": ""25:39:00""}, {""trip_id"": ""interline"", ""shape_id"": ""50640_61337"", ""type"": ""interline"", ""from_trip_id"": ""14672614"", ""to_trip_id"": ""14731383""}, {""trip_id"": ""14731383"", ""shape_id"": ""308436"", ""type"": ""in_service"", ""start_time"": ""26:08:00"", ""end_time"": ""26:39:00""}, {""trip_id"": ""14731386"", ""shape_id"": ""308437"", ""type"": ""in_service"", ""start_time"": ""26:39:00"", ""end_time"": ""27:03:00""}, {""trip_id"": ""pull_in"", ""shape_id"": ""61338_VTC"", ""type"": ""pull_in""}]",40-ft,FAILURE,FAILURE
2147453,22,3,[3],VTC,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out""}, {""trip_id"": ""14672433"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""6:53:00"", ""end_time"": ""7:20:00""}, {""trip_id"": ""14672526"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""7:25:00"", ""end_time"": ""7:49:00""}, {""trip_id"": ""14672438"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""8:00:00"", ""end_time"": ""8:27:00""}, {""trip_id"": ""14672531"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""8:32:00"", ""end_time"": ""9:00:00""}, {""trip_id"": ""14672444"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""9:09:00"", ""end_time"": ""9:41:00""}, {""trip_id"": ""14672537"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""9:46:00"", ""end_time"": ""10:07:00""}, {""trip_id"": ""14672449"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""10:18:00"", ""end_time"": ""10:41:00""}, {""trip_id"": ""14672542"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""10:46:00"", ""end_time"": ""11:18:00""}, {""trip_id"": ""14672456"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""11:31:00"", ""end_time"": ""12:05:00""}, {""trip_id"": ""14672549"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""12:10:00"", ""end_time"": ""12:35:00""}, {""trip_id"": ""14672462"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""12:48:00"", ""end_time"": ""13:13:00""}, {""trip_id"": ""14672555"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""13:18:00"", ""end_time"": ""13:43:00""}, {""trip_id"": ""14672469"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""13:58:00"", ""end_time"": ""14:23:00""}, {""trip_id"": ""14672562"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""14:28:00"", ""end_time"": ""15:03:00""}, {""trip_id"": ""14672478"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""15:17:00"", ""end_time"": ""15:53:00""}, {""trip_id"": ""14672571"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""15:58:00"", ""end_time"": ""16:23:00""}, {""trip_id"": ""14672485"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""16:38:00"", ""end_time"": ""17:03:00""}, {""trip_id"": ""14672578"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""17:08:00"", ""end_time"": ""17:44:00""}, {""trip_id"": ""14672494"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""17:59:00"", ""end_time"": ""18:33:00""}, {""trip_id"": ""14672587"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""18:38:00"", ""end_time"": ""19:10:00""}, {""trip_id"": ""14672500"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""19:21:00"", ""end_time"": ""19:53:00""}, {""trip_id"": ""14672593"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""19:58:00"", ""end_time"": ""20:30:00""}, {""trip_id"": ""14672505"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""20:40:00"", ""end_time"": ""21:08:00""}, {""trip_id"": ""14672598"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""21:13:00"", ""end_time"": ""21:43:00""}, {""trip_id"": ""14672510"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""21:55:00"", ""end_time"": ""22:23:00""}, {""trip_id"": ""14672603"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""22:28:00"", ""end_time"": ""22:56:00""}, {""trip_id"": ""14672515"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""23:12:00"", ""end_time"": ""23:38:00""}, {""trip_id"": ""14672608"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""23:43:00"", ""end_time"": ""24:08:00""}, {""trip_id"": ""14672519"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""24:16:00"", ""end_time"": ""24:41:00""}, {""trip_id"": ""14672612"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""24:46:00"", ""end_time"": ""25:10:00""}, {""trip_id"": ""14672523"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""25:20:00"", ""end_time"": ""25:43:00""}, {""trip_id"": ""14672616"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""25:48:00"", ""end_time"": ""26:11:00""}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in""}]",40-ft,FAILURE,FAILURE
2147454,22,1,[3],VTC,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out""}, {""trip_id"": ""14672431"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""6:16:00"", ""end_time"": ""6:41:00""}, {""trip_id"": ""14672524"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""6:46:00"", ""end_time"": ""7:08:00""}, {""trip_id"": ""14672435"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""7:22:00"", ""end_time"": ""7:49:00""}, {""trip_id"": ""14672528"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""7:54:00"", ""end_time"": ""8:18:00""}, {""trip_id"": ""14672441"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""8:32:00"", ""end_time"": ""9:04:00""}, {""trip_id"": ""14672534"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""9:09:00"", ""end_time"": ""9:39:00""}, {""trip_id"": ""14672448"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""9:57:00"", ""end_time"": ""10:29:00""}, {""trip_id"": ""14672541"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""10:34:00"", ""end_time"": ""10:57:00""}, {""trip_id"": ""14672453"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""11:05:00"", ""end_time"": ""11:29:00""}, {""trip_id"": ""14672546"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""11:34:00"", ""end_time"": ""12:06:00""}, {""trip_id"": ""14672460"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""12:19:00"", ""end_time"": ""12:53:00""}, {""trip_id"": ""14672553"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""12:58:00"", ""end_time"": ""13:23:00""}, {""trip_id"": ""14672467"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""13:38:00"", ""end_time"": ""14:03:00""}, {""trip_id"": ""14672560"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""14:08:00"", ""end_time"": ""14:43:00""}, {""trip_id"": ""14672476"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""14:57:00"", ""end_time"": ""15:33:00""}, {""trip_id"": ""14672569"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""15:38:00"", ""end_time"": ""16:03:00""}, {""trip_id"": ""14672483"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""16:18:00"", ""end_time"": ""16:43:00""}, {""trip_id"": ""14672576"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""16:48:00"", ""end_time"": ""17:24:00""}, {""trip_id"": ""14672492"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""17:38:00"", ""end_time"": ""18:13:00""}, {""trip_id"": ""14672585"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""18:18:00"", ""end_time"": ""18:50:00""}, {""trip_id"": ""14672499"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""19:06:00"", ""end_time"": ""19:38:00""}, {""trip_id"": ""14672592"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""19:43:00"", ""end_time"": ""20:15:00""}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in""}]",40-ft,FAILURE,FAILURE
2147455,22,8,[3],VTC,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out""}, {""trip_id"": ""14672466"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""13:16:00"", ""end_time"": ""13:53:00""}, {""trip_id"": ""14672559"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""13:58:00"", ""end_time"": ""14:23:00""}, {""trip_id"": ""14672473"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""14:38:00"", ""end_time"": ""15:03:00""}, {""trip_id"": ""14672566"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""15:08:00"", ""end_time"": ""15:44:00""}, {""trip_id"": ""14672482"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""15:56:00"", ""end_time"": ""16:33:00""}, {""trip_id"": ""14672575"", ""shape_id"": ""307255"", ""type"": ""in_service"", ""start_time"": ""16:38:00"", ""end_time"": ""17:05:00""}, {""trip_id"": ""14672489"", ""shape_id"": ""307253"", ""type"": ""in_service"", ""start_time"": ""17:18:00"", ""end_time"": ""17:43:00""}, {""trip_id"": ""14672582"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""17:48:00"", ""end_time"": ""18:22:00""}, {""trip_id"": ""14672497"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""18:36:00"", ""end_time"": ""19:08:00""}, {""trip_id"": ""14672590"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""19:13:00"", ""end_time"": ""19:45:00""}, {""trip_id"": ""14672503"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""20:06:00"", ""end_time"": ""20:38:00""}, {""trip_id"": ""14672596"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""20:43:00"", ""end_time"": ""21:15:00""}, {""trip_id"": ""14672508"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""21:25:00"", ""end_time"": ""21:53:00""}, {""trip_id"": ""14672601"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""21:58:00"", ""end_time"": ""22:28:00""}, {""trip_id"": ""14672513"", ""shape_id"": ""307254"", ""type"": ""in_service"", ""start_time"": ""22:42:00"", ""end_time"": ""23:08:00""}, {""trip_id"": ""14672606"", ""shape_id"": ""307256"", ""type"": ""in_service"", ""start_time"": ""23:13:00"", ""end_time"": ""23:38:00""}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in""}]",40-ft,FAILURE,FAILURE
