block_id,line_group,block_number,service_id,service_day,depot_code,asset_class,asset_class_new,total_distance_km,total_energy_medium_kwh,total_energy_heavy_kwh,avg_kwh_per_km_medium,avg_kwh_per_km_heavy,soc_left_medium_percent,soc_left_heavy_percent,medium_success_depot_only,heavy_success_depot_only,combined_sequence_json,block_distance_km,soc_min_medium_on_route,soc_left_medium_percent_on_route_charge,total_energy_received_medium,medium_success_on_route_charge,soc_min_heavy_on_route,soc_left_heavy_percent_on_route_charge,total_energy_received_heavy,heavy_success_on_route_charge,block_trips_json
2159334,22.0,58.0,1,MF,VTC,HY40LF,40-ft,55.755472012111596,86.95763390453797,134.93427920217408,1.5596251052389696,2.420108275163785,74.58197980415994,66.07548241096205,SUCCESS,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""6:49:00"", ""end_time"": ""7:10:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 7:10:00"", ""end_stop_code"": 50042, ""end_time"": "" 7:43:00"", ""trip_id"": ""14827500"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 7:48:00"", ""end_stop_code"": 50640, ""end_time"": "" 8:22:00"", ""trip_id"": ""14827603"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 8:31:00"", ""end_stop_code"": 50042, ""end_time"": "" 9:09:00"", ""trip_id"": ""14827510"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 9:14:00"", ""end_stop_code"": 50640, ""end_time"": "" 9:50:00"", ""trip_id"": ""14827613"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": "" 9:50:00"", ""start_time"": ""9:50:00"", ""end_time"": ""10:03:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]",87.5,74.58197980415993,74.58197980415993,0.0,SUCCESS,66.07548241096205,66.07548241096205,0.0,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""6:49:00"", ""end_time"": ""7:10:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 7:10:00"", ""end_stop_code"": 50042, ""end_time"": "" 7:43:00"", ""trip_id"": ""14827500"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 7:48:00"", ""end_stop_code"": 50640, ""end_time"": "" 8:22:00"", ""trip_id"": ""14827603"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 8:31:00"", ""end_stop_code"": 50042, ""end_time"": "" 9:09:00"", ""trip_id"": ""14827510"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 9:14:00"", ""end_stop_code"": 50640, ""end_time"": "" 9:50:00"", ""trip_id"": ""14827613"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": "" 9:50:00"", ""start_time"": ""9:50:00"", ""end_time"": ""10:03:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
2159336,22.0,73.0,1,MF,VTC,HY40LF,40-ft,61.10985608963594,99.44381102348422,154.50845429034416,1.627295781512233,2.52837208557178,72.36811861285742,62.604883991073734,SUCCESS,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""14:43:00"", ""end_time"": ""15:01:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""15:01:00"", ""end_stop_code"": 50042, ""end_time"": ""15:47:00"", ""trip_id"": ""14827547"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""15:52:00"", ""end_stop_code"": 50054, ""end_time"": ""16:24:00"", ""trip_id"": ""14827650"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""16:37:00"", ""end_stop_code"": 50042, ""end_time"": ""17:04:00"", ""trip_id"": ""14827556"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""17:09:00"", ""end_stop_code"": 50054, ""end_time"": ""17:38:00"", ""trip_id"": ""14827659"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""17:56:00"", ""end_stop_code"": 50042, ""end_time"": ""18:23:00"", ""trip_id"": ""14827564"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""18:28:00"", ""end_stop_code"": 50640, ""end_time"": ""19:01:00"", ""trip_id"": ""14827667"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""19:01:00"", ""start_time"": ""19:01:00"", ""end_time"": ""19:14:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]",112.5,72.36811861285743,72.36811861285743,0.0,SUCCESS,62.60488399107372,62.60488399107372,0.0,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""14:43:00"", ""end_time"": ""15:01:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""15:01:00"", ""end_stop_code"": 50042, ""end_time"": ""15:47:00"", ""trip_id"": ""14827547"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""15:52:00"", ""end_stop_code"": 50054, ""end_time"": ""16:24:00"", ""trip_id"": ""14827650"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""16:37:00"", ""end_stop_code"": 50042, ""end_time"": ""17:04:00"", ""trip_id"": ""14827556"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""17:09:00"", ""end_stop_code"": 50054, ""end_time"": ""17:38:00"", ""trip_id"": ""14827659"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""17:56:00"", ""end_stop_code"": 50042, ""end_time"": ""18:23:00"", ""trip_id"": ""14827564"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""18:28:00"", ""end_stop_code"": 50640, ""end_time"": ""19:01:00"", ""trip_id"": ""14827667"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""19:01:00"", ""start_time"": ""19:01:00"", ""end_time"": ""19:14:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
2159342,22.0,72.0,1,MF,VTC,HY40LF,40-ft,159.2014838195288,257.63940374521803,403.8383997815776,1.6183228796867164,2.5366497226833,44.319254655103194,18.397446847238015,SUCCESS,FAILURE,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""14:25:00"", ""end_time"": ""14:43:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""14:43:00"", ""end_stop_code"": 50042, ""end_time"": ""15:22:00"", ""trip_id"": ""14827544"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""15:27:00"", ""end_stop_code"": 50640, ""end_time"": ""16:04:00"", ""trip_id"": ""14827647"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""16:12:00"", ""end_stop_code"": 50042, ""end_time"": ""16:55:00"", ""trip_id"": ""14827555"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""17:00:00"", ""end_stop_code"": 50640, ""end_time"": ""17:37:00"", ""trip_id"": ""14827658"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""17:55:00"", ""end_stop_code"": 50042, ""end_time"": ""18:33:00"", ""trip_id"": ""14827565"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""18:38:00"", ""end_stop_code"": 50640, ""end_time"": ""19:10:00"", ""trip_id"": ""14827668"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""19:19:00"", ""end_stop_code"": 50042, ""end_time"": ""19:51:00"", ""trip_id"": ""14827572"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""19:56:00"", ""end_stop_code"": 50640, ""end_time"": ""20:28:00"", ""trip_id"": ""14827675"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""20:37:00"", ""end_stop_code"": 50042, ""end_time"": ""21:06:00"", ""trip_id"": ""14827577"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""21:11:00"", ""end_stop_code"": 50640, ""end_time"": ""21:40:00"", ""trip_id"": ""14827680"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""21:51:00"", ""end_stop_code"": 50042, ""end_time"": ""22:20:00"", ""trip_id"": ""14827582"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""22:27:00"", ""end_stop_code"": 50640, ""end_time"": ""22:56:00"", ""trip_id"": ""14827685"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""23:06:00"", ""end_stop_code"": 50042, ""end_time"": ""23:34:00"", ""trip_id"": ""14827587"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""23:48:00"", ""end_stop_code"": 50640, ""end_time"": ""24:13:00"", ""trip_id"": ""14827690"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""24:13:00"", ""start_time"": ""0:13:00"", ""end_time"": ""0:23:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]",243.5,44.31925465510313,44.31925465510313,0.0,SUCCESS,47.13126515976261,47.13126515976261,162.05873528263874,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""14:25:00"", ""end_time"": ""14:43:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""14:43:00"", ""end_stop_code"": 50042, ""end_time"": ""15:22:00"", ""trip_id"": ""14827544"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""15:27:00"", ""end_stop_code"": 50640, ""end_time"": ""16:04:00"", ""trip_id"": ""14827647"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""16:12:00"", ""end_stop_code"": 50042, ""end_time"": ""16:55:00"", ""trip_id"": ""14827555"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""17:00:00"", ""end_stop_code"": 50640, ""end_time"": ""17:37:00"", ""trip_id"": ""14827658"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""17:55:00"", ""end_stop_code"": 50042, ""end_time"": ""18:33:00"", ""trip_id"": ""14827565"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""18:38:00"", ""end_stop_code"": 50640, ""end_time"": ""19:10:00"", ""trip_id"": ""14827668"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""19:19:00"", ""end_stop_code"": 50042, ""end_time"": ""19:51:00"", ""trip_id"": ""14827572"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""19:56:00"", ""end_stop_code"": 50640, ""end_time"": ""20:28:00"", ""trip_id"": ""14827675"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""20:37:00"", ""end_stop_code"": 50042, ""end_time"": ""21:06:00"", ""trip_id"": ""14827577"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""21:11:00"", ""end_stop_code"": 50640, ""end_time"": ""21:40:00"", ""trip_id"": ""14827680"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""21:51:00"", ""end_stop_code"": 50042, ""end_time"": ""22:20:00"", ""trip_id"": ""14827582"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""22:27:00"", ""end_stop_code"": 50640, ""end_time"": ""22:56:00"", ""trip_id"": ""14827685"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""23:06:00"", ""end_stop_code"": 50042, ""end_time"": ""23:34:00"", ""trip_id"": ""14827587"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""23:48:00"", ""end_stop_code"": 50640, ""end_time"": ""24:13:00"", ""trip_id"": ""14827690"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""24:13:00"", ""start_time"": ""0:13:00"", ""end_time"": ""0:23:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
