block_id,mode,line_group,block_number,asset_class_new,depot_code,service_day,prev_trip_id,next_trip_id,prev_route_short_name,next_route_short_name,prev_trip_end_stop_code,next_trip_start_stop_code,prev_trip_end_stop_name,next_trip_start_stop_name,stop_code,candidate_name,start_sec,end_sec,event_type,soc_start_pct,soc_end_pct,charged_kwh,duration_sec,duration_min,start_dt,end_dt,assigned,dispenser_idx,reject_reason,installed_dispensers
2160506,heavy,123.0,2.0,40-ft,HTC,MF,14844206,14844091,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,37410,37830,in_service_layover,65.51667092935756,70.27890879445384,26.859021559143002,420,7.0,10:23:30,10:30:30,True,3,,4
2160605,heavy,106.0,4.0,40-ft,HTC,MF,14845497,14845641,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,37950,38190,in_service_layover,68.17588663019333,70.85642976918203,15.118263303896242,240,4.0,10:32:30,10:36:30,True,4,,4
2160598,heavy,123.0,4.0,40-ft,HTC,MF,14845263,14845348,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,38070,38310,in_service_layover,54.344714081544424,57.48958000585007,17.737043813083858,240,4.0,10:34:30,10:38:30,True,1,,4
2160560,heavy,123.0,26.0,40-ft,HTC,MF,14844170,14844106,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,38130,38490,in_service_layover,68.78209761992568,72.64710622909553,21.798648555717932,360,6.0,10:35:30,10:41:30,True,2,,4
2160670,heavy,123.0,11.0,40-ft,HTC,MF,14847725,14847748,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,38130,38730,in_service_layover,56.685639293637514,64.3208478827002,43.06257644231357,600,10.0,10:35:30,10:45:30,True,3,,4
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845575,14845663,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,38670,38910,in_service_layover,66.87588725598249,69.6253420260639,15.506924903259176,240,4.0,10:44:30,10:48:30,True,4,,4
2160500,heavy,123.0,6.0,40-ft,HTC,MF,14844151,14844080,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,38850,39210,in_service_layover,63.6949835585188,67.96385631428274,24.076442342508585,360,6.0,10:47:30,10:53:30,True,1,,4
2160498,heavy,106.0,3.0,40-ft,HTC,MF,14844194,14844063,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,39630,39870,in_service_layover,68.64198994125452,71.29681185950682,14.973195618942952,240,4.0,11:00:30,11:04:30,True,2,,4
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845261,14845331,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,39750,39990,in_service_layover,63.826597231278015,66.72368483263602,16.33957407165917,240,4.0,11:02:30,11:06:30,True,3,,4
2160671,heavy,123.0,20.0,40-ft,HTC,MF,14847724,14847775,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,39930,40470,in_service_layover,53.369594934699904,60.43467710095401,39.847063417673155,540,9.0,11:05:30,11:14:30,True,4,,4
2160502,heavy,106.0,7.0,40-ft,HTC,MF,14844188,14844048,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,40350,40590,in_service_layover,67.74921407307278,70.45283351002728,15.248413624423392,240,4.0,11:12:30,11:16:30,True,1,,4
2160603,heavy,123.0,25.0,40-ft,HTC,MF,14845494,14845638,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,40890,41070,in_service_layover,65.24043016378754,67.38438654095819,12.091913967242476,180,3.0,11:21:30,11:24:30,True,2,,4
2160492,heavy,106.0,1.0,40-ft,HTC,MF,14844207,14844092,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,41070,41310,in_service_layover,67.94168903123267,70.63495409354864,15.19001495146199,240,4.0,11:24:30,11:28:30,True,3,,4
2160605,heavy,106.0,4.0,40-ft,HTC,MF,14845493,14845637,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,41610,41790,in_service_layover,67.11733146326738,69.1940973902072,11.712959827940665,180,3.0,11:33:30,11:36:30,True,4,,4
2160490,heavy,106.0,2.0,40-ft,HTC,MF,14845260,14845332,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,41610,41850,in_service_layover,47.62210268566125,50.68648447625469,17.283113298947,240,4.0,11:33:30,11:37:30,True,1,,4
2160506,heavy,123.0,2.0,40-ft,HTC,MF,14844145,14844107,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,41790,42030,in_service_layover,65.98487985985867,68.77916230723139,15.759753003182254,240,4.0,11:36:30,11:40:30,True,2,,4
2160666,heavy,123.0,8.0,40-ft,HTC,MF,14847733,14847760,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,41790,42270,in_service_layover,45.292662147532845,51.43041652605709,34.61693469487676,480,8.0,11:36:30,11:44:30,True,3,,4
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845576,14845664,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,42330,42510,in_service_layover,65.93139123145617,68.05084544310665,11.953721753708749,180,3.0,11:45:30,11:48:30,True,4,,4
2160497,heavy,123.0,7.0,40-ft,HTC,MF,14844121,14844081,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,42510,42750,in_service_layover,61.77403427690802,64.76816977208966,16.88692419282455,240,4.0,11:48:30,11:52:30,True,1,,4
2160560,heavy,123.0,26.0,40-ft,HTC,MF,14844979,14844962,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,42510,42750,in_service_layover,66.94229834090486,69.6883336495787,15.487639140920521,240,4.0,11:48:30,11:52:30,True,2,,4
2160504,heavy,123.0,10.0,40-ft,HTC,MF,14845556,14845636,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,43110,43290,in_service_layover,62.1816328628938,64.43405722945784,12.703673427421222,180,3.0,11:58:30,12:01:30,True,3,,4
2160500,heavy,123.0,6.0,40-ft,HTC,MF,14844195,14844052,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,43290,43470,in_service_layover,64.43693501824698,66.60938413107512,12.252612996350592,180,3.0,12:01:30,12:04:30,True,4,,4
2160559,heavy,123.0,9.0,40-ft,HTC,MF,14844980,14844963,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,43410,43710,in_service_layover,66.02249248367032,69.47357332800993,19.46409596207542,300,5.0,12:03:30,12:08:30,True,1,,4
2160598,heavy,123.0,4.0,40-ft,HTC,MF,14845273,14845342,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,43470,43650,in_service_layover,49.697913593121775,52.00636184080828,13.019648116951885,180,3.0,12:04:30,12:07:30,True,2,,4
2160662,heavy,123.0,28.0,40-ft,HTC,MF,14847723,14847747,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,43590,44190,in_service_layover,56.177291098892624,63.852539563170154,43.28840133852526,600,10.0,12:06:30,12:16:30,True,3,,4
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845560,14845635,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,43830,44010,in_service_layover,61.52705752375136,63.80269378177436,12.834588495249704,180,3.0,12:10:30,12:13:30,True,4,,4
2160498,heavy,106.0,3.0,40-ft,HTC,MF,14844140,14844036,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,44010,44250,in_service_layover,66.96171063638052,69.7067444550252,15.481990737156082,240,4.0,12:13:30,12:17:30,True,2,,4
2160603,heavy,123.0,25.0,40-ft,HTC,MF,14845559,14845634,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,44610,44790,in_service_layover,61.582976682676694,63.856629991801626,12.823404663464657,180,3.0,12:23:30,12:26:30,True,1,,4
2160502,heavy,106.0,7.0,40-ft,HTC,MF,14844208,14844093,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,44730,45030,in_service_layover,66.15196748580144,69.59473046831896,19.41718322139883,300,5.0,12:25:30,12:30:30,True,4,,4
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845286,14845341,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,45210,45390,in_service_layover,59.552561625933066,61.899180498183505,13.234930439492473,180,3.0,12:33:30,12:36:30,True,3,,4
2160605,heavy,106.0,4.0,40-ft,HTC,MF,14845558,14845633,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,45390,45570,in_service_layover,65.5154389585731,67.6496432508223,12.0369122082854,180,3.0,12:36:30,12:39:30,True,2,,4
2160492,heavy,106.0,1.0,40-ft,HTC,MF,14844143,14844108,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,45450,45750,in_service_layover,66.3268489143758,69.75831179815498,19.35345066451447,300,5.0,12:37:30,12:42:30,True,1,,4
2160664,heavy,123.0,23.0,40-ft,HTC,MF,14847722,14847746,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,45450,45990,in_service_layover,48.0182558601131,54.992530330151,39.33490801101374,540,9.0,12:37:30,12:46:30,True,4,,4
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845577,14845665,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,46110,46290,in_service_layover,64.41272786066052,66.58603538333213,12.257454427867913,180,3.0,12:48:30,12:51:30,True,3,,4
2160506,heavy,123.0,2.0,40-ft,HTC,MF,14844141,14844082,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,46170,46470,in_service_layover,64.54099971427254,68.08431542089117,19.984300585329095,300,5.0,12:49:30,12:54:30,True,2,,4
2160504,heavy,123.0,10.0,40-ft,HTC,MF,14845557,14845632,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,46890,47070,in_service_layover,60.92419454820494,63.22120892592816,12.955161090359013,180,3.0,13:01:30,13:04:30,True,1,,4
2160497,heavy,123.0,7.0,40-ft,HTC,MF,14844196,14844051,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,47010,47190,in_service_layover,60.67224095697272,62.97818985920773,13.005551808605446,180,3.0,13:03:30,13:06:30,True,4,,4
2160490,heavy,106.0,2.0,40-ft,HTC,MF,14845283,14845340,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,47130,47310,in_service_layover,43.586707665902686,45.86871490091548,12.870520805472182,180,3.0,13:05:30,13:08:30,True,3,,4
2160670,heavy,123.0,11.0,40-ft,HTC,MF,14847721,14847745,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,47310,47790,in_service_layover,45.44571273361399,51.58584737236084,34.63035936253226,480,8.0,13:08:30,13:16:30,True,2,,4
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845555,14845631,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,47610,47790,in_service_layover,60.315219875261995,62.63382909954349,13.076956024947606,180,3.0,13:13:30,13:16:30,True,1,,4
2160500,heavy,123.0,6.0,40-ft,HTC,MF,14844113,14844023,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,47730,47910,in_service_layover,62.448164026632426,64.69113693348943,12.650367194673493,180,3.0,13:15:30,13:18:30,True,4,,4
2164977,heavy,410.0,33.0,40-ft,HTC,MF,14845554,14845630,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,48210,48450,in_service_layover,58.256143733136746,61.405102211077825,17.760125815587685,240,4.0,13:23:30,13:27:30,True,3,,4
2160458,heavy,123.0,21.0,40-ft,HTC,MF,14844985,14844969,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,48870,49110,in_service_layover,66.91011551418141,69.65780933823396,15.496993167656342,240,4.0,13:34:30,13:38:30,True,1,,4
2160598,heavy,123.0,4.0,40-ft,HTC,MF,14845282,14845338,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,48930,49110,in_service_layover,43.3797493642741,45.66121650363006,12.867474665967649,180,3.0,13:35:30,13:38:30,True,2,,4
2160620,heavy,123.0,16.0,40-ft,HTC,MF,14845578,14845666,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,48990,49170,in_service_layover,55.70040510795686,58.06723107170394,13.348898435533556,180,3.0,13:36:30,13:39:30,True,4,,4
2160671,heavy,123.0,20.0,40-ft,HTC,MF,14847720,14847744,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,49110,49830,in_service_layover,41.5595419518678,50.74928928436173,51.83017495526576,720,12.0,13:38:30,13:50:30,True,3,,4
2160560,heavy,123.0,26.0,40-ft,HTC,MF,14844986,14844970,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,49830,50070,in_service_layover,69.81486767415915,72.40259909418197,14.594805208928733,240,4.0,13:50:30,13:54:30,True,1,,4
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845553,14845628,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,49890,50550,in_service_layover,62.99986142002694,70.48091842488067,42.19316150737501,660,11.0,13:51:30,14:02:30,True,2,,4
2160504,heavy,123.0,10.0,40-ft,HTC,MF,14845552,14845627,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,50670,51210,in_service_layover,59.754992320789626,66.3909157570301,37.42660818039627,540,9.0,14:04:30,14:13:30,True,4,,4
2160559,heavy,123.0,9.0,40-ft,HTC,MF,14844987,14844971,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,50730,50970,in_service_layover,69.23672885642708,71.85795410595652,14.783710407346064,240,4.0,14:05:30,14:09:30,True,3,,4
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845281,14845353,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,50790,50970,in_service_layover,53.3806208813054,55.724884735156834,13.221648135722091,180,3.0,14:06:30,14:09:30,True,1,,4
2160666,heavy,123.0,8.0,40-ft,HTC,MF,14847719,14847743,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,51030,51390,in_service_layover,32.55528137697088,37.0707613387186,25.467306984257164,360,6.0,14:10:30,14:16:30,True,2,,4
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845551,14845354,119,116,52453,52667,Edmonds Station @ Bay 3,Edmonds Station @ Bay 6,52453,Edmonds Station,51390,51870,in_service_layover,59.18772515815762,65.20083909181453,33.91396258582495,480,8.0,14:16:30,14:24:30,True,1,,4
2164557,heavy,106.0,6.0,40-ft,HTC,MF,14844988,14844972,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,51690,51930,in_service_layover,69.40279311272963,72.01448190331378,14.729924778894599,240,4.0,14:21:30,14:25:30,True,3,,4
2164977,heavy,410.0,33.0,40-ft,HTC,MF,14845579,14845667,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,52050,52590,in_service_layover,57.982642012131635,64.80544387944742,38.48060253166108,540,9.0,14:27:30,14:36:30,True,4,,4
2160490,heavy,106.0,2.0,40-ft,HTC,MF,14845280,14844104,116,106,52667,52771,Edmonds Station @ Bay 6,Edmonds Station @ Bay 4,52667,Edmonds Station,52710,52950,in_service_layover,37.220484608325336,40.24301860857945,17.047091761433222,240,4.0,14:38:30,14:42:30,True,2,,4
2160498,heavy,106.0,3.0,40-ft,HTC,MF,14844150,14844045,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,52890,53490,in_service_layover,61.31511820743366,68.41563849552766,40.04693442485018,600,10.0,14:41:30,14:51:30,True,1,,4
2160662,heavy,123.0,28.0,40-ft,HTC,MF,14847718,14847789,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,53010,54090,in_service_layover,44.97740441408394,58.91870686964529,78.628945849366,1080,18.0,14:43:30,15:01:30,True,3,,4
2160599,heavy,123.0,18.0,40-ft,HTC,MF,14845291,14845355,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,53610,53790,in_service_layover,46.89298024594192,49.183994666170875,12.921321330091303,180,3.0,14:53:30,14:56:30,True,4,,4
2160560,heavy,123.0,26.0,40-ft,HTC,MF,14844990,14844952,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,53610,53850,in_service_layover,67.76346651599204,70.46632236788838,15.244107004695366,240,4.0,14:53:30,14:57:30,True,2,,4
2160502,heavy,106.0,7.0,40-ft,HTC,MF,14844131,14844053,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,53610,54090,in_service_layover,59.210705696294575,65.22159435411963,33.90141203013326,480,8.0,14:53:30,15:01:30,True,1,,4
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845548,14845623,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,54150,54750,in_service_layover,64.67950856659918,71.34094313125095,37.57049094463605,600,10.0,15:02:30,15:12:30,True,4,,4
2160598,heavy,123.0,4.0,40-ft,HTC,MF,14845258,14845335,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,54630,54810,in_service_layover,37.772202220045685,40.039035436364,12.784939340035294,180,3.0,15:10:30,15:13:30,True,2,,4
2160504,heavy,123.0,10.0,40-ft,HTC,MF,14845547,14844037,119,106,52453,52771,Edmonds Station @ Bay 3,Edmonds Station @ Bay 4,52453,Edmonds Station,54810,55230,in_service_layover,60.589505898748605,65.77831746741008,29.264897247250644,420,7.0,15:13:30,15:20:30,True,1,,4
2160664,heavy,123.0,23.0,40-ft,HTC,MF,14847717,14847788,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,54930,55770,in_service_layover,36.117395181064786,46.75901963432275,60.0187619163749,840,14.0,15:15:30,15:29:30,True,3,,4
2160506,heavy,123.0,2.0,40-ft,HTC,MF,14844112,14844101,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,55110,55770,in_service_layover,55.400657679085285,63.8411115154177,47.6041596369148,660,11.0,15:18:30,15:29:30,True,4,,4
2164557,heavy,106.0,6.0,40-ft,HTC,MF,14845021,14844918,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,55290,55530,in_service_layover,67.37534932512385,70.09882050446168,15.360377451465467,240,4.0,15:21:30,15:25:30,True,2,,4
2160497,heavy,123.0,7.0,40-ft,HTC,MF,14844211,14844102,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,55830,56310,in_service_layover,50.29453211740184,56.53264686166185,35.18296715762642,480,8.0,15:30:30,15:38:30,True,1,,4
2160458,heavy,123.0,21.0,40-ft,HTC,MF,14845022,14847793,112,133,52605,52992,Edmonds Station @ Bay 5,Edmonds Station @ Bay 2,52605,Edmonds Station,56130,56670,in_service_layover,68.50117444747403,74.09665561594045,31.55851379015064,540,9.0,15:35:30,15:44:30,True,2,,4
2160500,heavy,123.0,6.0,40-ft,HTC,MF,14844184,14844096,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,56610,56910,in_service_layover,52.00747919168355,55.909023315467124,22.004708858139338,300,5.0,15:43:30,15:48:30,True,3,,4
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845262,14845302,116,116,52667,61987,Edmonds Station @ Bay 6,Eastbound North Fraser Way @ Byrne Rd,52667,Edmonds Station,56670,56970,interline_start,47.905346005607946,51.74636152601564,21.66332753509937,300,5.0,15:44:30,15:49:30,True,4,,4
2160670,heavy,123.0,11.0,40-ft,HTC,MF,14847716,14847787,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,57150,57630,in_service_layover,32.710712223274626,38.740471664821065,34.00784325032188,480,8.0,15:52:30,16:00:30,True,1,,4
2160490,heavy,106.0,2.0,40-ft,HTC,MF,14844125,14844054,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,57330,57510,in_service_layover,33.9011897376765,36.15792083674324,12.727963398736364,180,3.0,15:55:30,15:58:30,True,2,,4
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845300,14845334,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,57570,58110,in_service_layover,57.403942434164094,64.27642003513745,38.76077366948971,540,9.0,15:59:30,16:08:30,True,3,,4
2160496,heavy,123.0,1.0,40-ft,HTC,MF,14844204,14844103,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,57870,58050,in_service_layover,31.08195237639078,33.33132615834384,12.686468130215275,180,3.0,16:04:30,16:07:30,True,4,,4
2160502,heavy,106.0,7.0,40-ft,HTC,MF,14844165,14844086,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,58470,58650,in_service_layover,58.87976548321669,61.245469343376655,13.342569771302294,180,3.0,16:14:30,16:17:30,True,2,,4
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845570,14845621,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,58470,58650,in_service_layover,68.23044195498011,70.26424404455044,11.47064378517672,180,3.0,16:14:30,16:17:30,True,1,,4
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845302,14845298,116,116,52667,61987,Edmonds Station @ Bay 6,Eastbound North Fraser Way @ Byrne Rd,52667,Edmonds Station,58830,59130,interline_start,47.747910869278485,51.587166745502145,21.653403141901435,300,5.0,16:20:30,16:25:30,True,4,,4
2160558,heavy,106.0,8.0,40-ft,HTC,MF,14845025,14844935,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,58890,59130,in_service_layover,42.056821046245425,45.09618345611641,17.14200399167234,240,4.0,16:21:30,16:25:30,True,3,,4
2160566,heavy,410.0,1.0,40-ft,HTC,MF,14845256,14845358,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,59430,59670,in_service_layover,48.470975269785924,51.542717508254846,17.324626224964675,240,4.0,16:30:30,16:34:30,True,1,,4
2164557,heavy,106.0,6.0,40-ft,HTC,MF,14844205,14844056,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,59550,59790,in_service_layover,69.27211469900598,71.89131361635934,14.772281893872957,240,4.0,16:32:30,16:36:30,True,2,,4
2160599,heavy,123.0,18.0,40-ft,HTC,MF,14845247,14845252,116,116,52667,61987,Edmonds Station @ Bay 6,Eastbound North Fraser Way @ Byrne Rd,52667,Edmonds Station,59790,60090,interline_start,42.84055916064882,46.64568284064304,21.460897555167406,300,5.0,16:36:30,16:41:30,True,3,,4
2160671,heavy,123.0,20.0,40-ft,HTC,MF,14847714,14847785,133,133,52992,52992,Edmonds Station @ Bay 2,Edmonds Station @ Bay 2,52992,Edmonds Station,59790,60150,in_service_layover,31.874154135275518,36.386079044028605,25.447256485367404,360,6.0,16:36:30,16:42:30,True,4,,4
2164977,heavy,410.0,33.0,40-ft,HTC,MF,14845562,14845619,119,119,52453,52453,Edmonds Station @ Bay 3,Edmonds Station @ Bay 3,52453,Edmonds Station,60030,60210,in_service_layover,56.364395507549666,58.73767941001069,13.385321209880146,180,3.0,16:40:30,16:43:30,True,1,,4
2160506,heavy,123.0,2.0,40-ft,HTC,MF,14844202,14844058,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,60150,60330,in_service_layover,57.49928264451476,59.88073639008158,13.431399124996858,180,3.0,16:42:30,16:45:30,True,2,,4
2160595,heavy,106.0,10.0,40-ft,HTC,MF,14845303,14845317,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,60150,60390,in_service_layover,50.98602807610199,54.087338775521246,17.491392344724602,240,4.0,16:42:30,16:46:30,True,3,,4
2163954,heavy,123.0,32.0,40-ft,HTC,MF,14844199,14844068,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,60690,60870,in_service_layover,42.69482510962851,44.97450481348527,12.857393529752102,180,3.0,16:51:30,16:54:30,True,4,,4
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845298,14845359,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,60690,60930,in_service_layover,47.588716088765,50.65283406739917,17.281625399496704,240,4.0,16:51:30,16:55:30,True,1,,4
2160560,heavy,123.0,26.0,40-ft,HTC,MF,14844166,14844072,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,61230,61410,in_service_layover,69.39872250513514,71.38414950961815,11.197808305284184,180,3.0,17:00:30,17:03:30,True,2,,4
2160499,heavy,123.0,3.0,40-ft,HTC,MF,14845028,14844926,112,112,52605,52605,Edmonds Station @ Bay 5,Edmonds Station @ Bay 5,52605,Edmonds Station,61650,61890,in_service_layover,46.53368347338447,49.59047261036108,17.24029073254809,240,4.0,17:07:30,17:11:30,True,3,,4
2160500,heavy,123.0,6.0,40-ft,HTC,MF,14844154,14844029,106,106,52992,52771,Edmonds Station @ Bay 2,Edmonds Station @ Bay 4,52992,Edmonds Station,61770,61950,in_service_layover,57.3826909393035,59.76403291136487,13.430768722426137,180,3.0,17:09:30,17:12:30,True,4,,4
2160550,heavy,106.0,12.0,40-ft,HTC,MF,14845304,14845346,116,116,52667,52667,Edmonds Station @ Bay 6,Edmonds Station @ Bay 6,52667,Edmonds Station,62130,62610,in_service_layover,67.12682602728115,72.32625594117117,29.324784714339614,480,8.0,17:15:30,17:23:30,True,1,,4
