block_id,line_group,block_number,service_id,service_day,depot_code,asset_class,asset_class_new,total_distance_km,total_energy_require_medium_kwh,total_energy_require_heavy_kwh,avg_kwh_per_km_medium,avg_kwh_per_km_heavy,soc_left_medium_percent_depot_only,soc_left_heavy_percent_depot_only,medium_success_depot_only,heavy_success_depot_only,soc_left_medium_percent_on_route_charge,medium_success_on_route_charge,soc_left_heavy_percent_on_route_charge,heavy_success_on_route_charge,total_energy_received_medium,total_energy_received_heavy
2160454,410,16,1,MF,HTC,EL40QC,40-ft,85.67432710602986,111.75983549164681,162.13973774759543,1.3044728714744818,1.8925125323357672,70.1844263312683,61.25181954829869,SUCCESS,SUCCESS,70.18442633126828,SUCCESS,61.25181954829869,SUCCESS,0.0,0.0
2160455,410,35,1,MF,HTC,EL40QC,40-ft,85.67432710602986,111.75983549164681,162.13973774759543,1.3044728714744818,1.8925125323357672,70.1844263312683,61.25181954829869,SUCCESS,SUCCESS,70.18442633126828,SUCCESS,61.25181954829869,SUCCESS,0.0,0.0
2160456,410,30,1,MF,HTC,NG40LF,40-ft,447.9070971464766,593.8082721309183,864.9367677520322,1.3257398150508173,1.9310628772403147,-15.285154633141545,-63.35758293475748,FAILURE,FAILURE,51.11740596121044,SUCCESS,2.170627541896714,FAILURE,374.5104417521454,369.5791070883297
2160457,410,32,1,MF,HTC,NG40LF,40-ft,72.83058070980289,99.82715583048092,147.3669907080174,1.37067636777808,2.023421882288823,72.30014967544665,63.87110093829479,SUCCESS,SUCCESS,72.30014967544666,SUCCESS,63.87110093829479,SUCCESS,0.0,0.0
2160458,123,21,1,MF,HTC,NG40LF,40-ft,187.2274161501636,279.3227528723722,415.3740354091451,1.491890229625049,2.2185534787063403,40.474689207026216,16.352121381357254,SUCCESS,FAILURE,40.474689207026174,SUCCESS,54.47535191295654,SUCCESS,0.0,215.01502019821993
2160459,410,41,1,MF,HTC,NG40LF,40-ft,250.5559532919963,335.27777694350505,490.5414370926495,1.3381353447737658,1.9578119403971044,30.553585648314712,3.024567891374203,SUCCESS,FAILURE,30.55358564831469,SUCCESS,42.3493259143822,SUCCESS,0.0,221.7916352497652
2160460,410,45,1,MF,HTC,EL40QC,40-ft,121.56482514063518,164.60197900590123,241.8606997842888,1.35402637083118,1.9895615323304785,60.815251949308305,47.11689720136723,SUCCESS,SUCCESS,60.81525194930829,SUCCESS,47.116897201367244,SUCCESS,0.0,0.0
2160461,410,11,1,MF,HTC,NG40LF,40-ft,337.6587674766464,432.2980259365606,615.5241994268542,1.2802807673769636,1.822917864762466,13.351413841035361,-19.135496352279116,FAILURE,FAILURE,60.168257195526586,SUCCESS,33.306035081154604,SUCCESS,264.0469965193305,295.7702372845664
2160462,410,43,1,MF,HTC,NG40LF,40-ft,304.73354980903235,411.0608899556229,596.5016813859474,1.3489190481757678,1.9574532628906718,17.11686348304559,-15.762709465593517,FAILURE,FAILURE,52.982196582661444,SUCCESS,29.896136029262138,SUCCESS,202.28047868183342,257.5158885909858
2160464,388,7,1,MF,HTC,NG40LF,40-ft,136.90078472018504,164.40522738432927,231.10170077133625,1.2009078525032653,1.6880962460784343,60.85013698859411,49.02452113983401,SUCCESS,SUCCESS,60.85013698859411,SUCCESS,49.02452113983401,SUCCESS,0.0,0.0
2160465,388,5,1,MF,HTC,NG40LF,40-ft,232.65666811862425,298.9683633346198,425.60756968086486,1.2850195343732222,1.8293375088818047,36.99142494067025,14.53766495020127,SUCCESS,FAILURE,36.99142494067023,SUCCESS,42.088158834426714,SUCCESS,0.0,155.3847855070315
2160466,410,24,1,MF,HTC,NG40LF,40-ft,110.69392523652787,136.9519396771327,195.29041097840204,1.2372127863791749,1.764237834742156,65.71774119199775,55.374040606666306,SUCCESS,SUCCESS,65.71774119199773,SUCCESS,55.3740406066663,SUCCESS,0.0,0.0
2160467,410,59,1,MF,HTC,NG40LF,40-ft,72.66916763126893,98.57270996487135,145.22981794422333,1.356458497846566,1.9985066938035514,72.52256915516465,64.25003227939303,SUCCESS,SUCCESS,72.52256915516465,SUCCESS,64.25003227939304,SUCCESS,0.0,0.0
2160468,410,39,1,MF,HTC,NG40LF,40-ft,256.89556304396456,350.1780407426364,515.2556658078346,1.363114397903041,2.0057009148097076,27.911694903787872,-1.357387554580597,SUCCESS,FAILURE,27.911694903787858,SUCCESS,21.736276095602193,SUCCESS,0.0,130.24826298703096
2160469,410,49,1,MF,HTC,EL40QC,40-ft,74.77893478221728,99.69010641351991,146.10718423386442,1.3331308703962257,1.9538548477506432,72.32444921746102,64.09447088052049,SUCCESS,SUCCESS,72.32444921746102,SUCCESS,64.09447088052049,SUCCESS,0.0,0.0
2160470,388,2,1,MF,HTC,NG40LF,40-ft,278.18305042950897,364.31647920045197,523.3856952357143,1.3096286011601164,1.881443511485036,25.40487957438795,-2.7988821339918846,SUCCESS,FAILURE,25.404879574387955,SUCCESS,35.50669374530527,SUCCESS,0.0,216.04344795923603
2160471,410,12,1,MF,HTC,NG40LF,40-ft,434.45519723673254,592.8263176089653,871.9147261685209,1.364528083400823,2.0069151703424524,-15.11104922144774,-64.59480960434767,FAILURE,FAILURE,56.21143452170485,SUCCESS,-20.346167213907044,FAILURE,402.25880831138085,249.5623430820855
2160472,410,47,1,MF,HTC,NG40LF,40-ft,159.29742251097707,203.11472188482892,291.2393884610966,1.2750659658089096,1.8282743303083107,53.986751438860125,38.361810556543155,SUCCESS,SUCCESS,53.98675143886011,SUCCESS,38.361810556543155,SUCCESS,0.0,0.0
2160473,410,50,1,MF,HTC,NG40LF,40-ft,256.5651733995786,335.31558564974716,484.10005459093355,1.30694116121334,1.8868502227969521,30.546881976995188,4.166656987423132,SUCCESS,FAILURE,30.546881976995166,SUCCESS,41.4605737409839,SUCCESS,0.0,210.33769049008268
2160474,410,29,1,MF,HTC,NG40LF,40-ft,259.29599858897075,358.79320172908785,524.7818009384144,1.3837205498023804,2.02387157454861,26.384184090587265,-3.046418606101849,SUCCESS,FAILURE,26.384184090587258,SUCCESS,33.59006217677195,SUCCESS,0.0,206.62975161540822
2160475,410,7,2,SAT,HTC,NG40LF,40-ft,416.17322912676826,581.9983644124181,855.0192280562123,1.3984521917317723,2.0544791644821765,-13.191199363903921,-61.59915391067594,FAILURE,FAILURE,65.57774670710675,SUCCESS,12.480425987728154,FAILURE,444.25685584050046,417.8088306269993
2160476,410,8,2,SAT,HTC,NG40LF,40-ft,248.6131262256958,327.554472044416,477.25627276149476,1.3175268619849771,1.919674475788669,31.922965949571637,5.3800934820044795,SUCCESS,FAILURE,31.922965949571626,SUCCESS,34.74430906077531,SUCCESS,0.0,165.6141758642675
2160477,123,25,2,SAT,HTC,NG40LF,40-ft,79.97877021555156,130.33476786453062,201.18266638764166,1.629617053541385,2.515450860840099,66.89099860557968,54.3293144702763,SUCCESS,SUCCESS,66.89099860557965,SUCCESS,54.32931447027634,SUCCESS,0.0,0.0
2160478,410,9,2,SAT,HTC,NG40LF,40-ft,399.03625141110155,557.9956442077219,819.7556543673755,1.398358275055202,2.054338801220428,-8.935397909170536,-55.346747228258074,FAILURE,FAILURE,70.4830520203212,SUCCESS,35.98770709076033,SUCCESS,447.9200576023335,515.1263223592638
2160479,410,10,2,SAT,HTC,NG40LF,40-ft,406.5338566629866,542.7422213292908,791.5347221940788,1.3350480222837133,1.947032723649029,-6.230890306611845,-50.34303585001396,FAILURE,FAILURE,43.4683513457647,SUCCESS,-17.076258258972434,FAILURE,280.3037229194039,187.62462561347442
2160480,410,6,2,SAT,HTC,NG40LF,40-ft,354.8937481058866,475.35783260296125,693.186466502052,1.3394370431713913,1.9532225354818928,5.7166963469926895,-32.90540186206595,FAILURE,FAILURE,38.10520300487928,SUCCESS,-13.000508839262487,FAILURE,182.67117755048048,112.26359664861178
2160481,410,3,2,SAT,HTC,NG40LF,40-ft,441.32525223878,591.8404868316431,863.250191514081,1.3410528489573639,1.9560407820194652,-14.936256530433178,-63.05854459469522,FAILURE,FAILURE,47.66988024432456,SUCCESS,-24.25094566312942,FAILURE,353.0986114096338,218.8748579740312
2160482,410,1,3,SUN,HTC,NG40LF,40-ft,406.8581510083263,543.0451517947066,792.0979357299769,1.334728456217148,1.9468651021662013,-6.284601382040175,-50.442896406024275,FAILURE,FAILURE,52.88453587988585,SUCCESS,32.897594844962434,SUCCESS,333.7139341572629,470.04037065556554
2160483,410,8,3,SUN,HTC,NG40LF,40-ft,431.4245694854814,575.5303632377365,839.8058379696344,1.334023150151407,1.946587879710212,-12.044390644988743,-58.901744320857155,FAILURE,FAILURE,70.50851193360356,SUCCESS,48.55395060370806,SUCCESS,465.5983705432608,606.0501193745482
2160490,106,2,1,MF,HTC,NG40LF,40-ft,231.56832359251678,352.1094142158697,525.1402811923056,1.520542225954294,2.2677552484094403,27.569252798604666,-3.1099789348059472,SUCCESS,FAILURE,27.569252798604655,SUCCESS,35.827727785204175,SUCCESS,0.0,219.60866590085712
2160491,106,13,1,MF,HTC,HY40LF,40-ft,61.65117563399816,104.72808428630701,159.24866435934646,1.6987199872398484,2.5830596533106043,71.43119072937819,61.764421212881835,SUCCESS,SUCCESS,71.43119072937822,SUCCESS,61.764421212881814,SUCCESS,0.0,0.0
2160492,106,1,1,MF,HTC,NG40LF,40-ft,240.1937464528981,415.1998254179382,625.9952659910513,1.728603810671477,2.606209675462174,16.383009677670536,-20.992068438129653,FAILURE,FAILURE,62.40444651260736,SUCCESS,42.13923076618949,SUCCESS,259.56090374904346,356.06052751236
2160496,123,1,1,MF,HTC,NG40LF,40-ft,356.0756284068819,595.2691737240945,893.0564308862923,1.6717492752519696,2.508052670950597,-15.544179738314618,-68.3433388096263,FAILURE,FAILURE,69.4558589473757,SUCCESS,-39.412851212612146,FAILURE,479.4002181872933,163.1679500471598
2160497,123,7,1,MF,HTC,NG40LF,40-ft,223.49954128992692,392.0532173162554,593.8503505570811,1.7541566978326733,2.6570540016756885,20.487018206337694,-15.292615347000197,SUCCESS,FAILURE,20.48701820633769,SUCCESS,47.11895069920077,SUCCESS,0.0,352.00123250057356
2160498,106,3,1,MF,HTC,NG40LF,40-ft,152.51770722999512,256.06158240655225,388.04876468949203,1.678897401863077,2.54428663882495,44.59901021160422,21.19702753732411,SUCCESS,SUCCESS,44.599010211604224,SUCCESS,21.19702753732411,SUCCESS,0.0,0.0
2160499,123,3,1,MF,HTC,NG40LF,40-ft,223.51496596664123,377.2362852415845,574.3180746921532,1.687745085033302,2.5694837578700125,23.114133822414104,-11.829445867403052,SUCCESS,FAILURE,23.114133822414107,SUCCESS,69.69596701508763,SUCCESS,0.0,459.8033286572472
2160500,123,6,1,MF,HTC,NG40LF,40-ft,267.20519864783256,456.1375776757057,691.9104702445222,1.707068500103846,2.5894349127407392,9.124542965300412,-32.67916139087273,FAILURE,FAILURE,71.62986902570198,SUCCESS,60.11653432764577,SUCCESS,352.53003898066464,523.3677238524444
2160501,106,11,1,MF,HTC,NG40LF,40-ft,24.323132508082196,35.00713900812412,51.94491986366875,1.439252900361078,2.1356180108137086,83.79306045955246,80.78990782559065,SUCCESS,SUCCESS,83.79306045955246,SUCCESS,80.78990782559063,SUCCESS,0.0,0.0
2160502,106,7,1,MF,HTC,NG40LF,40-ft,161.19262396977402,290.650605028128,445.39198301448727,1.8031259611645085,2.7631039935053403,38.46620478224681,11.02979024565829,SUCCESS,FAILURE,38.46620478224686,SUCCESS,64.98456012750466,SUCCESS,0.0,304.30490213361367
2160504,123,10,1,MF,HTC,NG40LF,40-ft,243.19357909466055,413.8673504433558,629.3581991044147,1.7018021280992055,2.5878898671886548,16.61926410578798,-21.588333174541603,FAILURE,FAILURE,70.87783823164773,SUCCESS,59.92775047869765,SUCCESS,306.0183580698488,459.75071180426943
2160505,106,5,1,MF,HTC,NG40LF,40-ft,166.6050488125398,288.8336779908234,434.75169044378555,1.7336430081168337,2.609474884119258,38.788354966166075,12.916366942591218,SUCCESS,FAILURE,38.788354966166075,SUCCESS,59.5589362634587,SUCCESS,0.0,263.06409096969264
2160506,123,2,1,MF,HTC,NG40LF,40-ft,181.95452852796618,320.6477505222072,488.7773590856265,1.7622411110967435,2.6862610292796423,33.14756196414766,3.3373476798534667,SUCCESS,FAILURE,33.14756196414769,SUCCESS,60.932507429773,SUCCESS,0.0,324.8367009895463
2160507,106,9,1,MF,HTC,NG40LF,40-ft,36.76581355005418,58.247454100851755,87.71283469556131,1.5842830193748265,2.3857172254911805,79.67243721616104,74.44807895468772,SUCCESS,SUCCESS,79.67243721616106,SUCCESS,74.4480789546877,SUCCESS,0.0,0.0
2160508,123,29,1,MF,HTC,NG40LF,40-ft,55.58780092747567,83.79175085907816,124.18691061206007,1.5073766089146006,2.2340677008267398,75.14330658526983,67.98104421771986,SUCCESS,SUCCESS,75.14330658526983,SUCCESS,67.98104421771986,SUCCESS,0.0,0.0
2160509,410,27,1,MF,HTC,NG40LF,40-ft,88.79602781867158,118.61372665724225,172.0810287073095,1.3357999177560143,1.9379361096952716,68.96919740119819,59.48917930721463,SUCCESS,SUCCESS,68.96919740119819,SUCCESS,59.48917930721461,SUCCESS,0.0,0.0
2160510,106,6,2,SAT,HTC,NG40LF,40-ft,210.96334813766194,383.6118653990384,588.4636423420576,1.818381575688287,2.7894117510784944,21.983711808681143,-14.337525237953471,SUCCESS,FAILURE,21.983711808681164,SUCCESS,68.24692585953761,SUCCESS,0.0,465.7763041898499
2160511,123,9,2,SAT,HTC,NG40LF,40-ft,332.22672783751415,524.495739958416,791.318235336993,1.5787283081418333,2.3818620509184676,-2.995698574187237,-50.304651655495206,FAILURE,FAILURE,69.1190321481847,SUCCESS,66.66458518069143,SUCCESS,406.727081274178,659.7064957560924
2160512,106,9,2,SAT,HTC,NG40LF,40-ft,111.4218998018861,197.6893446572175,302.3203236869169,1.7742413745297771,2.713293564590606,54.9486977558125,36.397105729270066,SUCCESS,SUCCESS,54.94869775581254,SUCCESS,36.397105729270045,SUCCESS,0.0,0.0
2160513,106,1,2,SAT,HTC,NG40LF,40-ft,309.9137892268458,530.4508672387561,802.5706638092528,1.7116078266865535,2.589657807132292,-4.05157220545321,-52.29976308674694,FAILURE,FAILURE,72.02769006473517,SUCCESS,66.57386868582287,SUCCESS,429.0870392038623,670.4472831972939
2160514,123,22,2,SAT,HTC,NG40LF,40-ft,204.01465686409355,371.5920511877691,569.9891141298807,1.8213987999661658,2.7938635531935567,24.114884541175698,-11.06189966841856,SUCCESS,FAILURE,24.11488454117574,SUCCESS,69.05909083391845,SUCCESS,0.0,451.88238643318095
2160515,106,2,2,SAT,HTC,NG40LF,40-ft,174.59177933016457,310.78575955816154,478.46978417882855,1.7800709790032276,2.740505801673575,34.896141922311784,5.164931883186432,SUCCESS,FAILURE,34.896141922311806,SUCCESS,62.74076370259555,SUCCESS,0.0,324.7276914614674
2160516,123,6,2,SAT,HTC,NG40LF,40-ft,198.52066709568996,360.3715503063108,552.695727510165,1.815284804239582,2.78407148029458,26.104335052072557,-7.995696367050538,SUCCESS,FAILURE,26.104335052072592,SUCCESS,55.72528371866782,SUCCESS,0.0,359.38632768345167
2160517,123,1,2,SAT,HTC,NG40LF,40-ft,320.97460177993923,537.5212179602144,817.2902635702235,1.6746534304565939,2.5462770544398374,-5.305180489399705,-54.909621200394234,FAILURE,FAILURE,66.0826157363761,SUCCESS,57.69998802978876,SUCCESS,402.62717071337545,635.1181960582319
2160518,123,18,2,SAT,HTC,NG40LF,40-ft,176.6899640836637,277.52851148539213,418.32789142223004,1.5707089699445567,2.367581506916541,40.79281711251913,15.828388045703898,SUCCESS,FAILURE,40.79281711251914,SUCCESS,65.2549460493181,SUCCESS,0.0,278.7657871403842
2160519,106,17,3,SUN,HTC,NG40LF,40-ft,92.65918866189533,161.46482272395463,247.4448222211633,1.7425667659699093,2.6704833680776785,61.37148533263216,46.126804570715734,SUCCESS,SUCCESS,61.37148533263218,SUCCESS,46.12680457071573,SUCCESS,0.0,0.0
2160520,106,6,3,SUN,HTC,NG40LF,40-ft,137.90272521802942,245.1568844291981,375.4427939322055,1.7777522818464668,2.7225190317204846,46.53246729978757,23.432128735424556,SUCCESS,SUCCESS,46.53246729978762,SUCCESS,23.43212873542454,SUCCESS,0.0,0.0
2160521,106,5,3,SUN,HTC,NG40LF,40-ft,284.31691347128896,477.0620117798064,718.0153088767448,1.6779234339429523,2.5254048382501586,5.414536918474043,-37.30767887885546,FAILURE,FAILURE,57.07393041162804,SUCCESS,43.04153852939807,SUCCESS,291.35897930138844,453.1695861825498
2160522,106,10,3,SUN,HTC,NG40LF,40-ft,334.2352535816198,511.7618792496185,758.7057265631488,1.5311427318502384,2.2699751699827018,-0.7379218527692365,-44.522291943820704,FAILURE,FAILURE,64.02435262210805,SUCCESS,59.005625678952214,SUCCESS,365.2592280383078,583.8974553924389
2160523,106,21,3,SUN,HTC,NG40LF,40-ft,89.65732213359408,156.0070443661527,238.4746735519461,1.7400368497923024,2.65984604354574,62.339176530823984,47.717256462420906,SUCCESS,SUCCESS,62.33917653082401,SUCCESS,47.71725646242089,SUCCESS,0.0,0.0
2160524,123,10,3,SUN,HTC,NG40LF,40-ft,199.0448822151538,341.54983101823257,515.1925684504314,1.7159437972840756,2.5883236118251145,29.441519323008414,-1.3462000798637184,SUCCESS,FAILURE,29.441519323008418,SUCCESS,52.447038291078464,SUCCESS,0.0,303.3938644121138
2160526,106,18,3,SUN,HTC,NG40LF,40-ft,168.8888943062427,301.04657814672,461.95348366457716,1.7825125765868213,2.7352508023821067,36.622947137106394,8.093353960181359,SUCCESS,FAILURE,36.62294713710643,SUCCESS,70.35988164561721,SUCCESS,0.0,351.18321614585824
2160527,106,14,3,SUN,HTC,HY40LF,40-ft,361.23804466050694,543.4238645487181,808.2220396898566,1.5043372994099506,2.237366887669396,-6.35174903346066,-53.301780086854,FAILURE,FAILURE,80.05035241999916,SUCCESS,68.9819807463703,SUCCESS,487.3078521975133,689.6804110993853
2160528,123,12,3,SUN,HTC,NG40LF,40-ft,144.28174796309546,251.79918410515785,383.9349429815848,1.7451908343220468,2.6610083978174988,45.35475459128408,21.9264285493644,SUCCESS,SUCCESS,45.3547545912841,SUCCESS,21.926428549364378,SUCCESS,0.0,0.0
2160529,106,3,3,SUN,HTC,NG40LF,40-ft,249.5641669050638,438.11640980666795,683.1257395343017,1.7555261047285324,2.737274938169181,12.319785495271644,-31.121585023812358,FAILURE,FAILURE,68.62182879668177,SUCCESS,69.92924844663067,SUCCESS,317.54352421995304,569.9267007732985
2160546,183,52,1,MF,PCT,NG40LF,40-ft,85.12137661497346,110.24556417894657,152.41824711122266,1.295157204489496,1.7905989443832748,70.45291415266905,62.97548810084705,SUCCESS,SUCCESS,70.45291415266907,SUCCESS,62.975488100847045,SUCCESS,0.0,0.0
2160547,152,53,1,MF,PCT,NG40LF,40-ft,92.26177129708952,124.17730392108774,179.60527837495832,1.3459236927202265,1.946692284896812,67.98274753172203,58.15509248670953,SUCCESS,SUCCESS,67.98274753172203,SUCCESS,58.15509248670951,SUCCESS,0.0,0.0
2160548,152,59,1,MF,PCT,NG40LF,40-ft,57.67900246907482,72.94709837961763,103.25553005099736,1.264708043776051,1.7901753780564924,77.06611730857844,71.69228190585153,SUCCESS,SUCCESS,77.06611730857844,SUCCESS,71.69228190585153,SUCCESS,0.0,0.0
2160549,701,3,1,MF,PCT,NG40LF,40-ft,512.536319359405,648.2282385760049,913.2230975466323,1.264745958659466,1.7817724579753234,-24.934084853901567,-71.91898892670785,FAILURE,FAILURE,9.740190324675915,FAILURE,-34.39586088394551,FAILURE,195.56291200717698,211.63044216117967
2160550,106,12,1,MF,HTC,NG40LF,40-ft,191.4822109136017,307.3891474082033,468.0754050324665,1.6053143837309238,2.4444850662585353,35.498378119112886,7.007906909137149,SUCCESS,FAILURE,35.498378119112864,SUCCESS,71.13258344776825,SUCCESS,0.0,361.6631756778795
2160551,151,28,2,SAT,PCT,NG40LF,40-ft,349.0473027649043,502.9287506906277,743.1094376701628,1.4408613007657818,2.1289648474111638,0.8282356931511246,-41.75699249470971,FAILURE,FAILURE,70.48011577332241,SUCCESS,64.6154532351571,SUCCESS,392.83660365216576,599.9405939164492
2160552,151,32,2,SAT,PCT,NG40LF,40-ft,322.8071920882978,470.8410630154592,695.0230524708128,1.4585829391517073,2.1530593788031287,6.517542018535605,-33.23103767212992,FAILURE,FAILURE,68.81626561064932,SUCCESS,67.35388493488733,SUCCESS,351.36480105952126,567.2989635035779
2160553,151,60,3,SUN,PCT,NG40LF,40-ft,363.2485823557895,520.6359813578407,768.246678716599,1.4332773936276388,2.1149337286721406,-2.3113442123831,-46.21395012705656,FAILURE,FAILURE,61.60075825854108,SUCCESS,64.70862429315432,SUCCESS,360.4642579360122,625.6033197299898
2160554,151,57,3,SUN,PCT,NG40LF,40-ft,360.15737065602747,508.8656455305338,746.4622703463551,1.4128980467722592,2.0726002885535078,-0.2244052359102462,-42.35146637346722,FAILURE,FAILURE,65.07437320309387,SUCCESS,61.07539656559552,SUCCESS,368.2851103959831,583.3275069763142
2160555,151,62,3,SUN,PCT,NG40LF,40-ft,296.66717256541574,419.7882013426016,615.9193599484801,1.4150139960296328,2.0761291336090397,15.569467847056456,-19.2055602745532,FAILURE,FAILURE,65.9874808414705,SUCCESS,65.8073324603255,SUCCESS,284.35759328849485,479.47271502471597
2160556,151,65,3,SUN,PCT,NG40LF,40-ft,265.17561543716306,380.3283316284384,561.3540199947631,1.4342507737803754,2.116914178060175,22.565898647440008,-9.53085460900055,SUCCESS,FAILURE,22.565898647440008,SUCCESS,63.55583027543078,SUCCESS,0.0,412.20890274819277
2160557,123,45,1,MF,HTC,NG40LF,40-ft,64.54656114262329,96.12467193922232,140.20116880512464,1.4892299487004963,2.1720935449269483,72.9566184504925,65.14163673668003,SUCCESS,SUCCESS,72.95661845049248,SUCCESS,65.14163673668006,SUCCESS,0.0,0.0
2160558,106,8,1,MF,HTC,NG40LF,40-ft,208.01925002069655,352.67958404805455,531.475852082127,1.6954180154623442,2.5549359111199976,27.46815885672792,-4.233307106760093,SUCCESS,FAILURE,27.468158856727932,SUCCESS,70.21488266988577,SUCCESS,0.0,419.8877903402827
2160559,123,9,1,MF,HTC,NG40LF,40-ft,178.59319106716256,306.3207898240341,458.3517300651131,1.7151873931679606,2.5664569143217966,35.687803222689,8.731962754412576,SUCCESS,FAILURE,35.68780322268897,SUCCESS,65.21500231022482,SUCCESS,0.0,318.56434309478095
2160560,123,26,1,MF,HTC,NG40LF,40-ft,149.3265972060158,258.5397500927889,397.3759475599805,1.7313710680495793,2.661119686613817,44.159618777874314,19.543271709223323,SUCCESS,FAILURE,44.15961877787433,SUCCESS,68.78471961277288,SUCCESS,0.0,277.7217661760195
2160561,410,17,1,MF,HTC,NG40LF,40-ft,315.97515232715807,423.19237301685854,617.9692708443442,1.3393216836831798,1.9557527428755028,14.965891309067638,-19.56901965325252,FAILURE,FAILURE,56.2972254885988,SUCCESS,30.234929694044816,SUCCESS,233.10872477255577,280.894274318757
2160562,410,55,1,MF,HTC,NG40LF,40-ft,229.63748671037166,321.09863745764795,475.8193469980222,1.3982849318614556,2.0720456133459835,33.06761747204824,5.63486755354217,SUCCESS,FAILURE,33.06761747204823,SUCCESS,66.83389324063401,SUCCESS,0.0,345.162504875198
2160563,123,5,1,MF,HTC,NG40LF,40-ft,57.275182881786705,84.72036008223303,126.87235400251926,1.4791809614487288,2.21513660225892,74.97865955988777,67.50490177260296,SUCCESS,SUCCESS,74.97865955988775,SUCCESS,67.50490177260298,SUCCESS,0.0,0.0
2160564,410,20,1,MF,HTC,NG40LF,40-ft,323.70214190027576,546.8809029895547,817.4422260481582,1.6894571650935646,2.525291372029262,-6.9646991116231645,-54.9365649021557,FAILURE,FAILURE,55.254067485885564,SUCCESS,42.18533503665549,SUCCESS,350.91384360994937,547.7675156548946
2160565,123,39,1,MF,HTC,NG40LF,40-ft,173.6978896717715,277.49382443763113,418.66665555193464,1.5975658942201187,2.410315153183892,40.798967298292354,15.768323483699536,SUCCESS,FAILURE,40.79896729829234,SUCCESS,55.11559146258813,SUCCESS,0.0,221.91859140093175
2160566,410,1,1,MF,HTC,NG40LF,40-ft,273.1084683658469,412.9751742460503,612.2069743559317,1.512128776954813,2.2416257467924425,16.777451374813783,-18.547335878711294,FAILURE,FAILURE,66.39793554322368,SUCCESS,42.785136072978474,SUCCESS,279.8595307098319,345.9151418075302
2160567,410,58,1,MF,HTC,NG40LF,40-ft,157.58519874122547,231.5765149361325,342.0639289404004,1.4695321437923239,2.170660262973758,48.94033423118218,29.35036720914887,SUCCESS,SUCCESS,48.94033423118218,SUCCESS,29.35036720914886,SUCCESS,0.0,0.0
2160569,410,8,1,MF,HTC,NG40LF,40-ft,222.35727096385082,379.36579485528983,582.6464315135013,1.7061092412712886,2.62031652478872,22.7365611958706,-13.306104878280363,SUCCESS,FAILURE,22.736561195870593,SUCCESS,66.86058892214778,SUCCESS,0.0,452.14015303441477
2160570,123,44,1,MF,HTC,HY40LF,40-ft,40.78470255134651,78.32782373677365,109.48606620304984,1.9205196761742143,2.684488530110296,76.11208798993376,70.58757691435287,SUCCESS,SUCCESS,76.11208798993374,SUCCESS,70.58757691435288,SUCCESS,0.0,0.0
2160571,123,15,2,SAT,HTC,NG40LF,40-ft,172.9499110065679,284.833569162353,441.3732700963874,1.646913649764967,2.552029472161023,39.49759412015018,11.742327997094439,SUCCESS,FAILURE,39.49759412015012,SUCCESS,73.92112388369769,SUCCESS,0.0,350.688408800442
2160572,123,4,2,SAT,HTC,NG40LF,40-ft,345.93718313939354,579.2234106515186,869.9421729175823,1.6743600829348364,2.5147402919305257,-12.69918628573025,-64.2450661201387,FAILURE,FAILURE,39.98617818010919,SUCCESS,-36.99861879465169,FAILURE,297.14545558733437,153.66996291574665
2160573,410,2,2,SAT,HTC,NG40LF,40-ft,402.44261164033736,582.0971294362038,862.4339581970916,1.4464102771413865,2.1429986121048437,-13.208710892943929,-62.91382237537084,FAILURE,FAILURE,49.61984181822455,SUCCESS,30.69884464328258,SUCCESS,354.3530372909904,527.9754419852053
2160574,123,2,2,SAT,HTC,NG40LF,40-ft,350.0550008010667,562.752119097029,853.0794551496596,1.6076105692226241,2.436986911192443,-9.778744520749816,-61.25522254426588,FAILURE,FAILURE,71.16718718002727,SUCCESS,67.59141729033301,SUCCESS,456.53505479238277,726.6950486671371
2160575,123,7,2,SAT,HTC,NG40LF,40-ft,265.48471536612993,415.98502516810584,634.4188487594441,1.5668887928045911,2.389662425140058,16.243789863811024,-22.485611482170942,FAILURE,FAILURE,62.07370191900521,SUCCESS,59.92182254599291,SUCCESS,258.4807039912955,464.77792791884406
2160576,123,21,2,SAT,HTC,NG40LF,40-ft,165.9107508099686,247.58252253378993,366.6121496563378,1.4922632880937705,2.209694958684439,46.10238962166846,24.99784580561387,SUCCESS,SUCCESS,46.10238962166845,SUCCESS,24.99784580561387,SUCCESS,0.0,0.0
2160577,123,24,2,SAT,HTC,HY40LF,40-ft,177.01519685463145,278.4886201273184,420.17269870682753,1.5732469588812708,2.3736532578718768,40.622585083808794,15.501294555527037,SUCCESS,FAILURE,40.62258508380879,SUCCESS,55.44629345091282,SUCCESS,0.0,225.28979376997586
2160578,410,5,2,SAT,HTC,NG40LF,40-ft,388.69430793207044,532.8268072332243,782.9818973385633,1.3708119629226547,2.0143899238045955,-4.47283816191919,-48.82657754229845,FAILURE,FAILURE,51.58282263969712,SUCCESS,0.6282548082361499,FAILURE,316.1539269211161,278.9252544570149
2160579,410,14,2,SAT,HTC,HY40LF,40-ft,104.58571973867515,138.37180001833474,201.41665814192586,1.3230467827164143,1.925852388310746,65.46599290455059,54.287826570580535,SUCCESS,SUCCESS,65.46599290455057,SUCCESS,54.28782657058052,SUCCESS,0.0,0.0
