block_id,line_group,block_number,service_id,service_day,depot_code,asset_class,asset_class_new,total_distance_km,total_energy_require_medium_kwh,total_energy_require_heavy_kwh,avg_kwh_per_km_medium,avg_kwh_per_km_heavy,soc_left_medium_percent_depot_only,soc_left_heavy_percent_depot_only,medium_success_depot_only,heavy_success_depot_only,soc_left_medium_percent_on_route_charge,medium_success_on_route_charge,soc_left_heavy_percent_on_route_charge,heavy_success_on_route_charge,total_energy_received_medium,total_energy_received_heavy
2159546,8,2,2,SAT,VTC,EL60LF,60-ft Trolley,177.24092757859265,340.47335714524615,540.9235741972964,1.9209635257312256,3.0519112125354826,29.632383484885437,-5.908435141364602,SUCCESS,FAILURE,29.632383484885477,SUCCESS,-5.908435141364626,FAILURE,0.0,0.0
2159547,8,6,2,SAT,VTC,EL60LF,60-ft Trolley,236.47747715726766,455.8637963664814,727.9686058706465,1.9277260644290128,3.078384523641193,9.173085750623873,-39.07244784940539,FAILURE,FAILURE,9.173085750623883,FAILURE,-39.07244784940545,FAILURE,0.0,0.0
2159548,8,7,2,SAT,VTC,EL60LF,60-ft Trolley,177.25674957857612,339.34985460166274,540.9235741972964,1.914453781920628,3.0516387978642836,29.83158606353498,-5.908435141364602,SUCCESS,FAILURE,29.83158606353502,SUCCESS,-5.908435141364626,FAILURE,0.0,0.0
2159549,8,4,2,SAT,VTC,EL60LF,60-ft Trolley,256.2150826835009,494.88902737868483,790.3169497617631,1.9315374496903241,3.084584020129803,2.25371854987858,-50.12711875208565,FAILURE,FAILURE,2.2537185498785814,FAILURE,-50.12711875208572,FAILURE,0.0,0.0
2159550,8,5,2,SAT,VTC,EL60LF,60-ft Trolley,177.24092757859265,340.47335714524615,540.9235741972964,1.9209635257312256,3.0519112125354826,29.632383484885437,-5.908435141364602,SUCCESS,FAILURE,29.632383484885477,SUCCESS,-5.908435141364626,FAILURE,0.0,0.0
2159551,8,1,2,SAT,VTC,EL60LF,60-ft Trolley,256.20717168350916,495.45077865047654,790.3169497617631,1.9337896569987636,3.084679263928005,2.1541172605538095,-50.12711875208565,FAILURE,FAILURE,2.154117260553811,FAILURE,-50.12711875208572,FAILURE,0.0,0.0
2159552,8,9,3,SUN,VTC,EL60LF,60-ft Trolley,98.29050547365959,184.37243309643222,291.5301986328294,1.875790873268439,2.966005691271526,57.309852287866626,38.31024846935649,SUCCESS,SUCCESS,57.30985228786667,SUCCESS,38.31024846935647,SUCCESS,0.0,0.0
2159553,8,8,3,SUN,VTC,EL60LF,60-ft Trolley,98.29050547365959,184.37243309643222,291.5301986328294,1.875790873268439,2.966005691271526,57.309852287866626,38.31024846935649,SUCCESS,SUCCESS,57.30985228786667,SUCCESS,38.31024846935647,SUCCESS,0.0,0.0
2159554,8,3,3,SUN,VTC,EL60LF,60-ft Trolley,256.1992606835174,496.01252992226824,790.3169497617631,1.9360420033959107,3.084774513608142,2.054515971229039,-50.12711875208565,FAILURE,FAILURE,2.0545159712290406,FAILURE,-50.12711875208572,FAILURE,0.0,0.0
2159555,8,7,3,SUN,VTC,EL60LF,60-ft Trolley,98.29050547365959,184.37243309643222,291.5301986328294,1.875790873268439,2.966005691271526,57.309852287866626,38.31024846935649,SUCCESS,SUCCESS,57.30985228786667,SUCCESS,38.31024846935647,SUCCESS,0.0,0.0
2159556,8,6,3,SUN,VTC,EL60LF,60-ft Trolley,236.47747715726766,455.8637963664814,727.9686058706465,1.9277260644290128,3.078384523641193,9.173085750623873,-39.07244784940539,FAILURE,FAILURE,9.173085750623883,FAILURE,-39.07244784940545,FAILURE,0.0,0.0
2159557,8,5,3,SUN,VTC,EL60LF,60-ft Trolley,236.47747715726766,455.8637963664814,727.9686058706465,1.9277260644290128,3.078384523641193,9.173085750623873,-39.07244784940539,FAILURE,FAILURE,9.173085750623883,FAILURE,-39.07244784940545,FAILURE,0.0,0.0
2159558,8,4,3,SUN,VTC,EL60LF,60-ft Trolley,227.5596358610948,438.29181771176917,696.997216349307,1.926052553447167,3.0629211270788055,12.28868480287781,-33.581066728600526,FAILURE,FAILURE,12.288684802877828,FAILURE,-33.58106672860059,FAILURE,0.0,0.0
2159559,8,1,3,SUN,VTC,EL60LF,60-ft Trolley,247.3051523873198,476.7552974521809,759.3455602404237,1.9278017172303195,3.070480145319277,5.468918891457289,-44.63573763128078,FAILURE,FAILURE,5.468918891457294,FAILURE,-44.63573763128086,FAILURE,0.0,0.0
2159560,8,2,3,SUN,VTC,EL60LF,60-ft Trolley,247.3051523873198,476.7552974521809,759.3455602404237,1.9278017172303195,3.070480145319277,5.468918891457289,-44.63573763128078,FAILURE,FAILURE,5.468918891457294,FAILURE,-44.63573763128086,FAILURE,0.0,0.0
2159589,9,5,2,SAT,VTC,HY40LF,40-ft,286.29175583176993,514.1047523116425,815.7137394380119,1.795737187115299,2.849239360973215,-1.153324877950799,-54.63009564503757,FAILURE,FAILURE,-1.1533248779507967,FAILURE,-54.63009564503759,FAILURE,0.0,0.0
2159615,10,7,1,MF,VTC,EL60LF,60-ft Trolley,132.42166925686038,219.21568197289628,339.8675034817826,1.6554366305991823,2.566555046383959,51.13197128140138,29.73980434720167,SUCCESS,SUCCESS,69.86954985323868,SUCCESS,61.41807359177604,SUCCESS,105.67994314516216,178.66543853939947
2159617,10,5,1,MF,VTC,EL60LF,60-ft Trolley,209.47306295511825,348.6724407371784,539.7468111753664,1.664521613511161,2.5766883987895506,28.17864525936553,-5.699789215490485,SUCCESS,FAILURE,68.01923817907786,SUCCESS,56.46123666251419,SUCCESS,224.7009440671772,350.58818595194634
2159618,10,4,1,MF,VTC,EL60LF,60-ft Trolley,183.79718294458056,305.65869171136785,473.1557227231727,1.6630216351222944,2.574336097772733,35.80519650507662,6.107141361139599,SUCCESS,FAILURE,67.22153668184966,SUCCESS,59.87253685016785,SUCCESS,177.18815859699964,303.2368305581193
2159619,10,22,1,MF,VTC,EL60LF,60-ft Trolley,81.11741656907452,134.0192072949758,206.89741125140108,1.6521631600638247,2.5505917224967365,66.23772920301847,53.31606183485796,SUCCESS,SUCCESS,66.2377292030185,SUCCESS,65.02534643778962,SUCCESS,0.0,66.04036516053452
2159621,10,1,1,MF,VTC,EL60LF,60-ft Trolley,209.44930928847347,348.25692905032804,539.6407688383636,1.662726557721303,2.576474330097308,28.25231754426808,-5.68098738268857,SUCCESS,FAILURE,69.69692246544395,SUCCESS,60.404814179411225,SUCCESS,233.74757175543158,372.7239208102427
2159622,10,10,1,MF,VTC,EL60LF,60-ft Trolley,55.41778289189202,90.5899465823148,140.2002804622046,1.6346728767377068,2.5298789151436227,73.93795273363214,65.14179424428997,SUCCESS,SUCCESS,73.93795273363214,SUCCESS,65.14179424428997,SUCCESS,0.0,0.0
2159623,10,9,1,MF,VTC,EL60LF,60-ft Trolley,55.41778289189202,90.5899465823148,140.2002804622046,1.6346728767377068,2.5298789151436227,73.93795273363214,65.14179424428997,SUCCESS,SUCCESS,73.93795273363214,SUCCESS,65.14179424428997,SUCCESS,0.0,0.0
2159641,14,61,1,MF,VTC,EL40LF,40-ft Trolley,230.12867115445323,376.7170403723242,592.6053185272523,1.6369843813137335,2.5751042473517742,23.206198515545353,-15.071864987101463,SUCCESS,FAILURE,63.381499374082026,SUCCESS,51.51790966668287,SUCCESS,226.58869684214682,375.56632904734346
2159642,14,66,1,MF,VTC,EL40LF,40-ft Trolley,204.42489979927134,333.70276475492,525.3680397080568,1.6323978394148122,2.569980663920714,30.832843128560288,-3.1503616503646787,SUCCESS,FAILURE,61.541381598338276,SUCCESS,58.23028190467482,SUCCESS,173.19615696954776,346.1868296504227
2159643,14,75,1,MF,VTC,EL40LF,40-ft Trolley,73.29425935254604,114.60451116886792,178.98354095212488,1.563621928664552,2.4419858053440784,69.68005121119364,58.26532961841758,SUCCESS,SUCCESS,69.68005121119364,SUCCESS,58.26532961841758,SUCCESS,0.0,0.0
2159646,14,71,1,MF,VTC,EL40LF,40-ft Trolley,166.29665723280246,268.88426011802966,421.95201233227874,1.6168951594836478,2.537345123790303,42.3254857946756,15.18581341626264,SUCCESS,FAILURE,66.10458646395205,SUCCESS,53.00982454193789,SUCCESS,134.11412777471907,213.32742274880843
2159647,14,67,1,MF,VTC,EL40LF,40-ft Trolley,211.93702112847396,349.8050465468047,551.7787375218885,1.6505141229420066,2.603503317088741,27.97782862645307,-7.83310948969654,SUCCESS,FAILURE,66.050635715325,SUCCESS,50.33211513633855,SUCCESS,214.73063198123776,328.05186689083774
2159648,14,62,1,MF,VTC,EL40LF,40-ft Trolley,211.93702112847396,349.8050465468047,551.7787375218885,1.6505141229420066,2.603503317088741,27.97782862645307,-7.83310948969654,SUCCESS,FAILURE,61.40264473039336,SUCCESS,53.940270450295124,SUCCESS,188.51596282622324,348.4018628615528
2159650,14,70,1,MF,VTC,EL40LF,40-ft Trolley,166.29665723280246,268.88426011802966,421.95201233227874,1.6168951594836478,2.537345123790303,42.3254857946756,15.18581341626264,SUCCESS,FAILURE,63.46008452878921,SUCCESS,58.01963340180435,SUCCESS,119.1991368604007,241.58274471845516
2159651,14,64,1,MF,VTC,EL40LF,40-ft Trolley,199.55662140406488,328.39265689416595,518.1085314973388,1.6456114288948205,2.596298373123214,31.774351614509587,-1.863214804492699,SUCCESS,FAILURE,67.67534727803553,SUCCESS,54.43934664880403,SUCCESS,202.48161554228636,317.54644659659357
2159652,14,63,1,MF,VTC,EL40LF,40-ft Trolley,225.80722961842156,373.8785297164292,592.6476504552372,1.655742069676975,2.6245734091716986,23.70948054673241,-15.079370648091702,SUCCESS,FAILURE,66.53269725908905,SUCCESS,53.80348312281472,SUCCESS,241.52294225769134,388.499295267912
2159653,14,69,1,MF,VTC,EL40LF,40-ft Trolley,204.42489979927134,333.70276475492,525.3680397080568,1.6323978394148122,2.569980663920714,30.832843128560288,-3.1503616503646787,SUCCESS,FAILURE,61.658288383519675,SUCCESS,57.09848590764851,SUCCESS,173.85551123797086,339.8035002271942
2159654,14,73,1,MF,VTC,EL40LF,40-ft Trolley,90.03799192756546,142.6580351524188,224.76814113690835,1.5844204440630525,2.4963699914335247,64.70602213609597,50.14749270622193,SUCCESS,SUCCESS,64.70602213609597,SUCCESS,58.14816359744624,SUCCESS,0.0,45.12378382650513
2159658,14,74,1,MF,VTC,EL40LF,40-ft Trolley,94.35943346359713,145.49654580831384,224.72580920892347,1.5419395864054743,2.381593455577712,64.2027401049089,50.15499836721216,SUCCESS,SUCCESS,64.2027401049089,SUCCESS,59.19079607779728,SUCCESS,0.0,50.96189908770003
2159659,14,76,1,MF,VTC,EL40LF,40-ft Trolley,68.65566210841524,102.4822701909096,157.4885303897281,1.4926994663466828,2.293889907303428,71.82938471792383,62.076501703948914,SUCCESS,SUCCESS,71.82938471792384,SUCCESS,62.07650170394893,SUCCESS,0.0,0.0
2159661,14,62,2,SAT,VTC,EL40LF,40-ft Trolley,267.000712030447,439.2710060895724,693.2160373978837,1.645205373233165,2.5963078230249588,12.115069842274405,-32.91064492870278,FAILURE,FAILURE,66.37877383390554,SUCCESS,36.18676821420237,SUCCESS,306.0472905127996,389.70941012598485
2159662,14,61,2,SAT,VTC,EL40LF,40-ft Trolley,292.7044833856289,482.2852817069767,760.4533162170791,1.6476866911245123,2.5980241485239084,4.488425229259451,-44.83214826543955,FAILURE,FAILURE,66.42172472090179,SUCCESS,29.636174154852235,SUCCESS,349.3038091328628,420.00133845044536
2159663,14,78,2,SAT,VTC,EL40LF,40-ft Trolley,111.42250191901492,179.4230158057582,282.3995683279029,1.6102942647632166,2.5344931541131523,58.187408545078334,39.92915455179027,SUCCESS,SUCCESS,67.4095809701172,SUCCESS,58.29980464402972,SUCCESS,52.013052477219276,103.61046652023055
2159664,14,76,2,SAT,VTC,EL40LF,40-ft Trolley,111.42250191901492,179.4230158057582,282.3995683279029,1.6102942647632166,2.5344931541131523,58.187408545078334,39.92915455179027,SUCCESS,SUCCESS,63.36156049315386,SUCCESS,52.04245363088502,SUCCESS,29.18221698714592,68.31900680609436
2159665,14,71,2,SAT,VTC,EL40LF,40-ft Trolley,149.5507444854838,244.24152044264855,385.81559570368097,1.6331682017561335,2.5798306590251068,46.69476587896303,21.592979485162953,SUCCESS,SUCCESS,68.13921798561323,SUCCESS,53.50930869461954,SUCCESS,120.94670988150716,180.00809674133507
2159666,14,70,2,SAT,VTC,EL40LF,40-ft Trolley,144.912147241353,232.1192794646902,364.3205851412842,1.6017931131618153,2.514078992525752,48.844099385693234,25.404151570694296,SUCCESS,SUCCESS,63.239550205647,SUCCESS,53.63438654484665,SUCCESS,81.19034262453926,159.21852525421917
2159667,14,75,2,SAT,VTC,EL40LF,40-ft Trolley,144.912147241353,232.1192794646902,364.3205851412842,1.6017931131618153,2.514078992525752,48.844099385693234,25.404151570694296,SUCCESS,SUCCESS,69.34216461748586,SUCCESS,56.093726132657274,SUCCESS,115.60908790731042,173.08920052947116
2159668,14,63,2,SAT,VTC,EL40LF,40-ft Trolley,327.522071665274,542.6682437630938,858.9695974590707,1.656890605887771,2.622631180523716,-6.217773716860591,-62.29957401756572,FAILURE,FAILURE,60.54196588616115,SUCCESS,34.63023253841748,SUCCESS,376.5249313610427,546.6841089757451
2159669,14,72,2,SAT,VTC,EL40LF,40-ft Trolley,128.16841466633358,204.06575548113932,318.5359849565008,1.5921688351407997,2.4852923849121438,53.8181284607909,33.52198848288994,SUCCESS,SUCCESS,61.862587508244204,SUCCESS,56.876389334597086,SUCCESS,45.37074902763658,131.7188208036282
2159670,14,65,2,SAT,VTC,EL40LF,40-ft Trolley,295.6307681338718,485.9674960994312,767.8359060008379,1.6438326063522872,2.597280083016039,3.835550336980292,-46.14111808525494,FAILURE,FAILURE,62.641517547201616,SUCCESS,47.57601762793799,SUCCESS,331.66565506564814,528.5646454224079
2159671,14,68,2,SAT,VTC,EL40LF,40-ft Trolley,230.126490982154,380.1278246804941,602.2535020834379,1.6518212356089526,2.617054210113263,22.601449524735095,-16.78253583039678,SUCCESS,FAILURE,67.78650081573701,SUCCESS,50.743934883643014,SUCCESS,254.84368928125076,380.8492948271844
2159672,14,69,2,SAT,VTC,EL40LF,40-ft Trolley,166.29665723280246,268.88426011802966,421.95201233227874,1.6168951594836478,2.537345123790303,42.3254857946756,15.18581341626264,SUCCESS,FAILURE,66.27947587452434,SUCCESS,50.809160563814714,SUCCESS,135.10050405034684,200.91567791219376
2159673,14,73,2,SAT,VTC,EL40LF,40-ft Trolley,178.2491880514158,291.0892812784914,460.14444097628285,1.6330468848729172,2.5814672482185705,38.388425305232026,8.41410620987893,SUCCESS,FAILURE,61.5608881651514,SUCCESS,50.641157885080425,SUCCESS,130.6926905299452,238.1605714481364
2159674,14,74,2,SAT,VTC,EL40LF,40-ft Trolley,227.00755245581493,372.2862130220474,589.5904282650849,1.6399728070479491,2.5972282502796626,23.991806201764653,-14.537309976078886,SUCCESS,FAILURE,60.245824902739805,SUCCESS,52.6297272972157,SUCCESS,204.4726654734999,378.8220902213815
2159675,14,77,2,SAT,VTC,EL40LF,40-ft Trolley,205.62522263666474,332.1104480605382,522.3108175179046,1.6151250503318364,2.540110648005553,31.115168783592523,-2.6083009783518825,SUCCESS,FAILURE,65.94680469736699,SUCCESS,46.88187728048586,SUCCESS,196.4504265536878,279.12460537984487
2159676,14,66,2,SAT,VTC,EL40LF,40-ft Trolley,204.4227196269721,337.1135490630898,535.0162232642425,1.6491002060742084,2.6172052902951934,30.228094137750038,-4.861032493660016,SUCCESS,FAILURE,65.24815750727056,SUCCESS,49.83802391202324,SUCCESS,197.51315740409564,308.50267812805345
2159677,14,67,2,SAT,VTC,EL40LF,40-ft Trolley,271.183198469165,445.21775940166907,703.4039356867893,1.6417601160947024,2.593833023791738,11.060680957150879,-34.7170098735442,FAILURE,FAILURE,58.64358966507687,SUCCESS,39.96412440986566,SUCCESS,268.36760511270245,421.20159735843134
2159678,14,79,2,SAT,VTC,EL40LF,40-ft Trolley,106.78390467488413,167.3007748277999,260.9045577655061,1.566722769102388,2.443294788290989,60.336742051808535,43.740326637321616,SUCCESS,SUCCESS,65.35821791875654,SUCCESS,56.28919893657589,SUCCESS,28.32112388958666,70.77563976779413
2159679,14,64,2,SAT,VTC,EL40LF,40-ft Trolley,225.80722961842156,373.8785297164292,592.6476504552372,1.655742069676975,2.6245734091716986,23.70948054673241,-15.079370648091702,SUCCESS,FAILURE,66.93905685476615,SUCCESS,41.52510703088929,SUCCESS,243.8148103773101,319.2492541094526
2159680,19,15,2,SAT,VTC,EL40LF,40-ft Trolley,147.2491697489787,243.22653309212149,399.0826965491827,1.651802407489014,2.7102543072365997,46.87472817515577,19.24065664021584,SUCCESS,FAILURE,66.63100096458838,SUCCESS,49.841610090359694,SUCCESS,111.42537853239998,172.58937745881127
2159681,14,62,3,SUN,VTC,EL40LF,40-ft Trolley,292.7044833856289,482.2852817069767,760.4533162170791,1.6476866911245123,2.5980241485239084,4.488425229259451,-44.83214826543955,FAILURE,FAILURE,58.9936478161644,SUCCESS,19.11238273360986,FAILURE,307.40945539014376,360.64715483463846
2159682,14,61,3,SUN,VTC,EL40LF,40-ft Trolley,292.7044833856289,482.2852817069767,760.4533162170791,1.6476866911245123,2.5980241485239084,4.488425229259451,-44.83214826543955,FAILURE,FAILURE,63.2163390438365,SUCCESS,26.40865366416159,SUCCESS,331.2254339142144,401.7981228829501
2159683,14,65,3,SUN,VTC,EL40LF,40-ft Trolley,271.25158593167225,445.3690302276532,703.1129123564367,1.6419038756877196,2.5921061804724324,11.033859888713978,-34.66540999227601,FAILURE,FAILURE,59.91836879978549,SUCCESS,34.038539398458134,SUCCESS,275.7086302584432,387.4902745637404
2159684,14,70,3,SUN,VTC,EL40LF,40-ft Trolley,265.13579502228384,437.1047176589377,693.0064556408631,1.6486069624141109,2.6137793110229346,12.499163535649345,-32.87348504270622,FAILURE,FAILURE,59.167015809044386,SUCCESS,29.489995597642825,SUCCESS,263.20668682194804,351.73003081156844
2159685,14,69,3,SUN,VTC,EL40LF,40-ft Trolley,307.5854791247844,504.7617329517231,796.3801510886565,1.641045391310382,2.5891344199820723,0.5032388383469714,-51.20215444834334,FAILURE,FAILURE,68.89930654589924,SUCCESS,40.39886239305354,SUCCESS,385.7538218705948,516.6297349854781
2159686,14,73,3,SUN,VTC,EL40LF,40-ft Trolley,202.62837025361537,331.6877471502694,524.8674346206839,1.6369264912663497,2.590295889779625,31.190115753498336,-3.0616018830999723,SUCCESS,FAILURE,57.75240187084538,SUCCESS,30.453945631174257,SUCCESS,149.81129370183726,189.02768798050664
2159687,14,64,3,SUN,VTC,EL40LF,40-ft Trolley,228.6807537034934,377.8585705303556,597.5633377066719,1.6523409356096737,2.613089768286623,23.003799551355392,-15.95094640189217,SUCCESS,FAILURE,65.32842764537558,SUCCESS,43.942947474966616,SUCCESS,238.71090245027398,337.8015614654834
2159688,14,71,3,SUN,VTC,EL40LF,40-ft Trolley,194.99510079873446,315.73202095387245,496.2808576048806,1.6191792494302584,2.54509398221815,34.01914522094461,2.006940140978617,SUCCESS,FAILURE,59.82487254453665,SUCCESS,48.2453087429581,SUCCESS,145.5443021050591,260.7843989151642
2159689,14,68,3,SUN,VTC,EL40LF,40-ft Trolley,183.0403898078219,296.9377841015806,467.73661251706227,1.6222527957536697,2.555373778476702,37.35145671957791,7.067976504066978,SUCCESS,FAILURE,63.96784043420413,SUCCESS,49.80791130778665,SUCCESS,150.1164041504917,241.05323229297886
2159690,14,74,3,SUN,VTC,EL40LF,40-ft Trolley,128.16841466633358,204.06575548113932,318.5359849565008,1.5921688351407997,2.4852923849121438,53.8181284607909,33.52198848288994,SUCCESS,SUCCESS,66.1059757178905,SUCCESS,55.08848778397556,SUCCESS,69.30345853004167,121.63505605812287
2159691,14,67,3,SUN,VTC,EL40LF,40-ft Trolley,204.42489979927134,333.70276475492,525.3680397080568,1.6323978394148122,2.569980663920714,30.832843128560288,-3.1503616503646787,SUCCESS,FAILURE,59.33319388367021,SUCCESS,40.39443369981001,SUCCESS,160.74197825881998,245.59264577498516
2159692,14,72,3,SUN,VTC,EL40LF,40-ft Trolley,243.75346520313357,396.92895269742843,625.7268448936827,1.628403322868231,2.567047998157602,19.622526117477232,-20.944476044979197,FAILURE,FAILURE,58.33691225712984,SUCCESS,27.520086199240595,SUCCESS,218.34913782764067,273.3401310573996
2159693,14,66,3,SUN,VTC,EL40LF,40-ft Trolley,187.67898705195267,309.0600250795389,489.23162307945904,1.6467481519067764,2.606746928701355,35.20212321284772,3.2568044185356353,SUCCESS,FAILURE,58.67142965031461,SUCCESS,36.48375105556032,SUCCESS,132.36688830731322,187.3999790328192
2159694,14,63,3,SUN,VTC,EL40LF,40-ft Trolley,242.55314236574023,398.52126939181034,628.784067083835,1.6430266188466418,2.592355889315613,19.340200462444983,-21.486536716992017,FAILURE,FAILURE,62.08296147301735,SUCCESS,29.695872591330758,SUCCESS,241.06917209962808,288.66878849894033
2159695,19,11,3,SUN,VTC,EL40LF,40-ft Trolley,218.01861402075465,363.32093739099963,599.1320550515809,1.666467512523553,2.748077533391463,25.58139407961,-16.22908777510299,SUCCESS,FAILURE,56.46082385825314,SUCCESS,26.085362560437027,SUCCESS,174.1599839515473,238.65349989244584
2159696,15,5,1,MF,VTC,HY40LF,40-ft,176.4106958312515,295.41794470838903,462.5818021950735,1.6746033641348812,2.6221868238508828,37.620931789292726,7.9819499654125,SUCCESS,FAILURE,57.917340010552856,SUCCESS,34.8569036577588,SUCCESS,114.47174236790698,151.57473882483305
2159698,15,6,1,MF,VTC,HY40LF,40-ft,171.45507672381035,284.4859640201041,444.7662552793195,1.6592449139220904,2.5940687425416655,39.55922623757019,11.14073487955328,SUCCESS,FAILURE,52.14010256014665,SUCCESS,28.944921453910656,SUCCESS,70.95614245933109,100.41561227937555
2159699,15,3,1,MF,VTC,HY40LF,40-ft,198.06195246427632,328.3584176314994,513.599172770972,1.6578571176648587,2.593123850294306,31.780422405762526,-1.0636831154205666,SUCCESS,FAILURE,51.32863165899789,SUCCESS,24.541919950718924,SUCCESS,110.25190018824748,144.4156012930266
2159706,15,16,2,SAT,VTC,HY40LF,40-ft,140.6216460330129,231.5450894678844,361.7799540042209,1.6465821301332653,2.5727188111515065,48.945906122715535,25.854618084358005,SUCCESS,SUCCESS,63.868754041506946,SUCCESS,46.27102091416825,SUCCESS,84.16486226198356,115.14851196012972
2159707,15,17,2,SAT,VTC,HY40LF,40-ft,197.7038396501166,330.2706497498861,515.6043249021327,1.6705322988889726,2.6079631322012546,31.441374157821617,-1.4192065429313263,SUCCESS,FAILURE,60.22571575935432,SUCCESS,39.50790252170226,SUCCESS,162.34368663264434,230.8288951245334
2159708,15,19,2,SAT,VTC,HY40LF,40-ft,252.44298200331053,431.96002704193137,677.5585210477187,1.7111191747697967,2.684006169119145,13.411342723061818,-30.134489547467858,FAILURE,FAILURE,57.969762193469684,SUCCESS,24.75366003505871,SUCCESS,251.3094858131003,309.56916364544963
2159709,15,13,2,SAT,VTC,HY40LF,40-ft,332.9384799794136,562.1631437681244,879.1575548332154,1.6884895485883287,2.640600614526671,-9.674316270944043,-65.87899908390344,FAILURE,FAILURE,54.62035821960487,SUCCESS,-6.552039136797648,FAILURE,362.6219641266959,334.6040541016766
2159710,15,11,2,SAT,VTC,HY40LF,40-ft,228.89538315507377,381.2992921837191,596.5854740460705,1.6658234295857055,2.606367440980194,22.393742520617185,-15.77756632022527,SUCCESS,FAILURE,58.24865066418743,SUCCESS,25.41643442356075,SUCCESS,202.22168192973606,232.33416419495316
2159711,15,14,2,SAT,VTC,HY40LF,40-ft,232.65317157023472,391.1336834400586,612.2486544394266,1.6811878419718032,2.631593845496309,20.650056127649194,-18.55472596443733,SUCCESS,FAILURE,64.74352972268717,SUCCESS,44.26149942708659,SUCCESS,248.68719107601413,354.2835112081949
2159712,15,18,2,SAT,VTC,HY40LF,40-ft,226.46999675290934,387.86162847709005,608.0831985352357,1.7126402350783245,2.6850497074837087,21.23020771682801,-17.816169953055976,SUCCESS,FAILURE,64.79691141071605,SUCCESS,42.84138339348469,SUCCESS,245.71620883352847,342.10860087448935
2159713,15,20,2,SAT,VTC,HY40LF,40-ft,118.97038939998808,198.604616544774,310.76258342832244,1.6693617424168394,2.6121002460831955,54.78641550624575,34.90025116519106,SUCCESS,SUCCESS,59.05319660637785,SUCCESS,46.5989270504948,SUCCESS,24.064645404745022,65.98053199311306
2159714,15,15,2,SAT,VTC,HY40LF,40-ft,200.1752299394421,332.8926281019116,520.6758646626951,1.6630060982201433,2.6011003700118756,30.976484379093687,-2.318415720336,SUCCESS,FAILURE,64.23241651375601,SUCCESS,45.934127987622325,SUCCESS,187.56345723949534,272.1443465128849
2159715,15,12,2,SAT,VTC,HY40LF,40-ft,324.0318270112318,540.5662307690279,843.5197028283447,1.6682504177291524,2.603200156628769,-5.845076377487217,-59.56023099793346,FAILURE,FAILURE,61.979156323216266,SUCCESS,21.067961469565034,SUCCESS,382.5286724319676,454.7430055166916
2159716,15,2,3,SUN,VTC,HY40LF,40-ft,169.3417992486446,279.9517535496919,437.6895633875964,1.653175735653066,2.584651665032428,40.36316426423903,12.395467484468723,SUCCESS,FAILURE,63.69578733654557,SUCCESS,44.564061151453686,SUCCESS,131.59599412780892,181.43086828179514
2159717,15,1,3,SUN,VTC,HY40LF,40-ft,278.0689623114501,461.5488397566915,721.3600874829465,1.6598358763957823,2.5941769318180494,8.16509933391995,-37.900724731018876,FAILURE,FAILURE,59.9269810877333,SUCCESS,25.23968784898123,SUCCESS,291.9370130915073,356.11192695120064
2159718,15,3,3,SUN,VTC,HY40LF,40-ft,205.1308490468832,343.8246087901965,538.4914115784491,1.6761233641245958,2.625111796107154,29.038189930816223,-5.477200634476779,SUCCESS,FAILURE,61.23142694607429,SUCCESS,34.090790786090814,SUCCESS,181.5698567660554,223.16347161200116
2159719,15,10,3,SUN,VTC,HY40LF,40-ft,214.74044691473202,361.5296504728926,565.2442529437062,1.6835656983448808,2.632220716054253,25.898998143104144,-10.220612224061382,SUCCESS,FAILURE,58.70910087574307,SUCCESS,29.35748049129548,SUCCESS,185.0489794120835,223.22044291461262
2159720,15,5,3,SUN,VTC,HY40LF,40-ft,171.45507672381035,284.4859640201041,444.7662552793195,1.6592449139220904,2.5940687425416655,39.55922623757019,11.14073487955328,SUCCESS,FAILURE,63.51663854071036,SUCCESS,44.362501801595705,SUCCESS,135.1198053897104,187.3707654403192
2159721,15,8,3,SUN,VTC,HY40LF,40-ft,146.5096044320484,245.82287872785795,384.5198262893,1.6778618690617744,2.6245366491835793,46.414383204280504,21.8227258352305,SUCCESS,SUCCESS,66.3440114801505,SUCCESS,49.98731566435269,SUCCESS,112.40310347590668,158.8482866362491
2159722,15,6,3,SUN,VTC,HY40LF,40-ft,230.29471890048936,388.8027474520944,607.9439213946306,1.6882833844752496,2.6398517703626716,21.063342650337873,-17.79147542457989,SUCCESS,FAILURE,68.73954717243484,SUCCESS,51.51317709278116,SUCCESS,268.89379350462684,390.8782401979163
2159723,15,7,3,SUN,VTC,HY40LF,40-ft,263.036049614212,440.1850838767595,686.575846859786,1.6734781583070735,2.6101967690997814,11.952999312631297,-31.733306180813116,FAILURE,FAILURE,63.2638258601483,SUCCESS,37.63626324977357,SUCCESS,289.3930617279959,391.2443715885088
2159724,15,4,3,SUN,VTC,HY40LF,40-ft,164.38618014120345,269.019772861407,419.8740164718424,1.636510883276964,2.5541929139735564,42.3014587125165,15.554252398609503,SUCCESS,FAILURE,64.98747745706535,SUCCESS,50.73189349810819,SUCCESS,127.94914571925557,198.40189580117254
