dist_km,soc_pct,net_energy_kwh,phase,cum_used_kwh,cum_charged_kwh,charge_kwh,charge_duration_sec,block_id,mode,stop_code,candidate_name,event_type,start_sec,end_sec
449.5,65.46687266887173,369.23316185243687,charge,735.3959684524732,597.02913030491,16.691356731889016,240.0,2160596,heavy,52453,Edmonds Station,in_service_layover,84630.0,84870.0
458.0,62.111185047208096,350.307083666254,drive,754.322046638656,597.02913030491,0.0,0.0,2160596,heavy,,,,,
467.5,60.22277916592802,339.65647449583435,drive,764.9726558090757,597.02913030491,0.0,0.0,2160596,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160597,heavy,,,,,
10.5,87.79275053843827,495.15111303679186,drive,12.44888696320815,0.0,0.0,0.0,2160597,heavy,,,,,
21.5,84.43706291677464,476.22503485060906,drive,31.374965149390977,0.0,0.0,0.0,2160597,heavy,,,,,
31.5,81.99134068015678,462.43116143608427,drive,45.16883856391574,0.0,0.0,0.0,2160597,heavy,,,,,
43.5,78.63565305849316,443.5050832499014,drive,64.09491675009858,0.0,0.0,0.0,2160597,heavy,,,,,
54.0,76.1899308218753,429.7112098353767,drive,77.88879016462334,0.0,0.0,0.0,2160597,heavy,,,,,
66.5,72.83424320021167,410.7851316491939,drive,96.81486835080617,0.0,0.0,0.0,2160597,heavy,,,,,
77.0,70.38852096359382,396.9912582346691,drive,110.60874176533093,0.0,0.0,0.0,2160597,heavy,,,,,
89.5,67.03283334193019,378.06518004848624,drive,129.53481995151375,0.0,0.0,0.0,2160597,heavy,,,,,
89.5,69.77418961865071,393.52642944919,charge,129.53481995151375,15.461249400703764,15.461249400703764,240.0,2160597,heavy,52692,Metrotown Station,in_service_layover,38430.0,38670.0
100.5,67.32846738203285,379.73255603466527,drive,143.32869336603852,15.461249400703764,0.0,0.0,2160597,heavy,,,,,
114.0,63.97277976036923,360.8064778484825,drive,162.25477155222134,15.461249400703764,0.0,0.0,2160597,heavy,,,,,
126.0,61.52705752375136,347.0126044339577,drive,176.0486449667461,15.461249400703764,0.0,0.0,2160597,heavy,,,,,
126.0,63.80269378177436,359.8471929292074,charge,176.0486449667461,28.29583789595347,12.834588495249704,180.0,2160597,heavy,52453,Edmonds Station,in_service_layover,43830.0,44010.0
139.5,60.447006160110725,340.92111474302453,drive,194.97472315292893,28.29583789595347,0.0,0.0,2160597,heavy,,,,,
139.5,62.76094211187986,353.9717135110024,charge,194.97472315292893,41.34643666393134,13.050598767977874,180.0,2160597,heavy,52692,Metrotown Station,in_service_layover,45810.0,45990.0
151.5,60.315219875261995,340.17784009647767,drive,208.7685965674537,41.34643666393134,0.0,0.0,2160597,heavy,,,,,
151.5,62.63382909954349,353.2547961214253,charge,208.7685965674537,54.42339268887895,13.076956024947606,180.0,2160597,heavy,52453,Edmonds Station,in_service_layover,47610.0,47790.0
165.0,59.27814147787986,334.3287179352425,drive,227.69467475363652,54.42339268887895,0.0,0.0,2160597,heavy,,,,,
165.0,61.63344739477549,347.6126433065338,charge,227.69467475363652,67.70731806017028,13.283925371291332,180.0,2160597,heavy,52692,Metrotown Station,in_service_layover,49590.0,49770.0
177.0,59.18772515815762,333.818769892009,drive,241.4885481681613,67.70731806017028,0.0,0.0,2160597,heavy,,,,,
177.0,65.20083909181453,367.73273247783396,charge,241.4885481681613,101.62128064599523,33.91396258582495,480.0,2160597,heavy,52453,Edmonds Station,in_service_layover,51390.0,51870.0
197.5,58.820926624170234,331.7500261603201,drive,277.47125448567516,101.62128064599523,0.0,0.0,2160597,heavy,,,,,
197.5,62.70268704804604,353.64315495097964,charge,277.47125448567516,123.51440943665477,21.893128790659546,300.0,2160597,heavy,60212,Metrotown Station,in_service_layover,54510.0,54810.0
219.0,57.403942434164094,323.7582353286855,drive,307.3561741079693,123.51440943665477,0.0,0.0,2160597,heavy,,,,,
219.0,64.27642003513745,362.5190089981752,charge,307.3561741079693,162.27518310614448,38.76077366948971,540.0,2160597,heavy,52667,Edmonds Station,in_service_layover,57570.0,58110.0
241.5,57.92123595855172,326.6757708062317,drive,343.1994122999128,162.27518310614448,0.0,0.0,2160597,heavy,,,,,
241.5,61.84073881305295,348.78176690561867,charge,343.1994122999128,184.38117920553145,22.10599609938697,300.0,2160597,heavy,52692,Metrotown Station,in_service_layover,60990.0,61290.0
268.0,52.53062787519042,296.27274121607394,drive,395.70843798945754,184.38117920553145,0.0,0.0,2160597,heavy,,,,,
268.0,60.36797915915402,340.47540245762866,charge,395.70843798945754,228.58384044708617,44.20266124155472,600.0,2160597,heavy,60662,SFU Transit Exchange,in_service_layover,64650.0,65250.0
294.5,54.554305502931335,307.6862830365327,drive,428.4975574105535,228.58384044708617,0.0,0.0,2160597,heavy,,,,,
307.5,52.665899621651256,297.0356738661131,drive,439.1481665809731,228.58384044708617,0.0,0.0,2160597,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160598,heavy,,,,,
17.0,85.75858711593489,483.6784313338728,drive,23.92156866612722,0.0,0.0,0.0,2160598,heavy,,,,,
37.0,76.44847617807235,431.16940564432804,drive,76.43059435567197,0.0,0.0,0.0,2160598,heavy,,,,,
61.5,70.63480252184966,398.38028622323213,drive,109.21971377676792,0.0,0.0,0.0,2160598,heavy,,,,,
70.0,68.18908028523181,384.58641280870734,drive,123.01358719129269,0.0,0.0,0.0,2160598,heavy,,,,,
70.0,70.86890282561234,399.7006119364535,charge,123.01358719129269,15.11419912774619,15.11419912774619,240.0,2160598,heavy,52453,Edmonds Station,in_service_layover,26970.0,27210.0
92.0,64.48899035796804,363.71790561893965,drive,158.99629350880656,15.11419912774619,0.0,0.0,2160598,heavy,,,,,
92.0,66.6595935367635,375.96010754734607,charge,158.99629350880656,27.356401056152606,12.242201928406416,180.0,2160598,heavy,60212,Metrotown Station,in_service_layover,30030.0,30210.0
111.5,61.36084892288156,346.0751879250519,drive,188.88121313110068,27.356401056152606,0.0,0.0,2160598,heavy,,,,,
111.5,63.64237910292122,358.9430181404756,charge,188.88121313110068,40.224231271576286,12.86783021542368,180.0,2160598,heavy,52667,Edmonds Station,in_service_layover,32730.0,32910.0
132.5,57.26246663527691,322.9603118229618,drive,224.86391944861452,40.224231271576286,0.0,0.0,2160598,heavy,,,,,
132.5,59.643458695426354,336.38910704220467,charge,224.86391944861452,53.65302649081917,13.428795219242886,180.0,2160598,heavy,60212,Metrotown Station,in_service_layover,35610.0,35790.0
150.0,54.344714081544424,306.5041874199105,drive,254.74883907090864,53.65302649081917,0.0,0.0,2160598,heavy,,,,,
150.0,57.48958000585007,324.24123123299444,charge,254.74883907090864,71.39007030390303,17.737043813083858,240.0,2160598,heavy,52667,Edmonds Station,in_service_layover,38070.0,38310.0
169.5,51.10966753820576,288.25852491548056,drive,290.7315453884225,71.39007030390303,0.0,0.0,2160598,heavy,,,,,
169.5,54.99665820700371,310.181152287501,charge,290.7315453884225,93.31269767592346,21.92262737202043,300.0,2160598,heavy,60212,Metrotown Station,in_service_layover,40830.0,41130.0
187.5,49.697913593121775,280.29623266520684,drive,320.61646501071664,93.31269767592346,0.0,0.0,2160598,heavy,,,,,
187.5,52.00636184080828,293.31588078215873,charge,320.61646501071664,106.33234579287534,13.019648116951885,180.0,2160598,heavy,52667,Edmonds Station,in_service_layover,43470.0,43650.0
208.0,45.62644937316397,257.33317446464486,drive,356.5991713282305,106.33234579287534,0.0,0.0,2160598,heavy,,,,,
208.0,48.67849397815603,274.54670603680006,charge,356.5991713282305,123.54587736503055,17.213531572155205,240.0,2160598,heavy,60212,Metrotown Station,in_service_layover,46290.0,46530.0
226.5,43.3797493642741,244.6617864145059,drive,386.48409095052466,123.54587736503055,0.0,0.0,2160598,heavy,,,,,
226.5,45.66121650363006,257.5292610804736,charge,386.48409095052466,136.4133520309982,12.867474665967649,180.0,2160598,heavy,52667,Edmonds Station,in_service_layover,48930.0,49110.0
247.0,39.281304035985755,221.5465547629597,drive,422.46679726803853,136.4133520309982,0.0,0.0,2160598,heavy,,,,,
247.0,43.07094683392763,242.92014014335183,charge,422.46679726803853,157.78693741139034,21.373585380392143,300.0,2160598,heavy,60212,Metrotown Station,in_service_layover,51750.0,52050.0
267.0,37.772202220045685,213.03522052105768,drive,452.3517168903327,157.78693741139034,0.0,0.0,2160598,heavy,,,,,
267.0,40.039035436364,225.82015986109298,charge,452.3517168903327,170.57187675142563,12.784939340035294,180.0,2160598,heavy,52667,Edmonds Station,in_service_layover,54630.0,54810.0
289.0,33.6591229687197,189.8374535435791,drive,488.33442320784656,170.57187675142563,0.0,0.0,2160598,heavy,,,,,
289.0,36.66926493354899,206.81465422521632,charge,488.33442320784656,187.54907743306285,16.977200681637214,240.0,2160598,heavy,60212,Metrotown Station,in_service_layover,57630.0,57870.0
317.5,27.359153995686448,154.30562853567153,drive,540.8434488973913,187.54907743306285,0.0,0.0,2160598,heavy,,,,,
317.5,29.59881245227769,166.93730223084614,charge,540.8434488973913,200.18075112823746,12.631673695174612,180.0,2160598,heavy,60662,SFU Transit Exchange,in_service_layover,61470.0,61650.0
347.0,23.785138796055,134.14818280975018,drive,573.6325683184873,200.18075112823746,0.0,0.0,2160598,heavy,,,,,
347.0,30.50291501229026,172.03644066931705,charge,573.6325683184873,238.06900898780432,37.88825785956686,540.0,2160598,heavy,52692,Metrotown Station,in_service_layover,65370.0,65910.0
372.5,21.192804074427716,119.52741497977232,drive,626.141594008032,238.06900898780432,0.0,0.0,2160598,heavy,,,,,
391.0,19.23020769684554,108.4583714102088,drive,637.2106375775955,238.06900898780432,0.0,0.0,2160598,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160599,heavy,,,,,
19.0,85.75858711593489,483.6784313338728,drive,23.92156866612722,0.0,0.0,0.0,2160599,heavy,,,,,
39.5,76.44847617807235,431.16940564432804,drive,76.43059435567197,0.0,0.0,0.0,2160599,heavy,,,,,
66.0,70.63480252184966,398.38028622323213,drive,109.21971377676792,0.0,0.0,0.0,2160599,heavy,,,,,
90.5,61.324691583987125,345.87126053368735,drive,161.72873946631267,0.0,0.0,0.0,2160599,heavy,,,,,
90.5,64.34007259656457,362.8780094446241,charge,161.72873946631267,17.00674891093678,17.00674891093678,240.0,2160599,heavy,60662,SFU Transit Exchange,in_service_layover,32970.0,33210.0
116.0,58.526398940341885,330.08889002352817,drive,194.51785888740864,17.00674891093678,0.0,0.0,2160599,heavy,,,,,
116.0,65.29748373547297,368.2778082680675,charge,194.51785888740864,55.19566715547609,38.18891824453931,540.0,2160599,heavy,52692,Metrotown Station,in_service_layover,36450.0,36990.0
139.0,55.987372797610426,315.7687825785227,drive,247.0268845769534,55.19566715547609,0.0,0.0,2160599,heavy,,,,,
139.0,59.15344486276612,333.62542902600086,charge,247.0268845769534,73.05231360295426,17.85664644747817,240.0,2160599,heavy,60662,SFU Transit Exchange,in_service_layover,39930.0,40170.0
165.0,53.33977120654344,300.83630960490495,drive,279.8160039980493,73.05231360295426,0.0,0.0,2160599,heavy,,,,,
165.0,61.9007758410294,349.12037574340576,charge,279.8160039980493,121.33637974145506,48.284066138500805,660.0,2160599,heavy,52692,Metrotown Station,in_service_layover,43470.0,44130.0
189.0,52.59066490316686,296.61135005386103,drive,332.32502968759405,121.33637974145506,0.0,0.0,2160599,heavy,,,,,
189.0,54.92724568314154,309.78966565291825,charge,332.32502968759405,134.51469534051228,13.178315599057214,180.0,2160599,heavy,60662,SFU Transit Exchange,in_service_layover,47190.0,47370.0
216.0,49.11357202691885,277.0005462318223,drive,365.11414910869,134.51469534051228,0.0,0.0,2160599,heavy,,,,,
216.0,52.191724859823864,294.3613282094065,charge,365.11414910869,151.8754773180965,17.360781977584224,240.0,2160599,heavy,52692,Metrotown Station,in_service_layover,50790.0,51030.0
236.0,46.89298024594192,264.47640858711236,drive,394.99906873098416,151.8754773180965,0.0,0.0,2160599,heavy,,,,,
236.0,49.183994666170875,277.39772991720366,charge,394.99906873098416,164.7967986481878,12.921321330091303,180.0,2160599,heavy,52667,Edmonds Station,in_service_layover,53610.0,53790.0
258.0,42.804082198526565,241.4150235996898,drive,430.98177504849804,164.7967986481878,0.0,0.0,2160599,heavy,,,,,
258.0,48.13930377453076,271.5056732883534,charge,430.98177504849804,194.88744833685143,30.090649688663632,420.0,2160599,heavy,60212,Metrotown Station,in_service_layover,56610.0,57030.0
279.5,42.84055916064882,241.62075366605927,drive,460.8666946707922,194.88744833685143,0.0,0.0,2160599,heavy,,,,,
279.5,46.64568284064304,263.0816512212267,charge,460.8666946707922,216.34834589201884,21.460897555167406,300.0,2160599,heavy,52667,Edmonds Station,interline_start,59790.0,60090.0
284.5,46.10166690872083,260.01340136518536,drive,463.9349445268335,216.34834589201884,0.0,0.0,2160599,heavy,,,,,
295.0,42.6472321839059,240.53038951722917,drive,483.4179563747897,216.34834589201884,0.0,0.0,2160599,heavy,,,,,
317.5,36.26731971626159,204.54768319971535,drive,519.4006626923035,216.34834589201884,0.0,0.0,2160599,heavy,,,,,
317.5,46.14074370704556,260.2337945077369,charge,519.4006626923035,272.0344572000404,55.686111308021566,780.0,2160599,heavy,60212,Metrotown Station,in_service_layover,64650.0,65430.0
329.0,43.69502147042769,246.4399210932121,drive,533.1945361068283,272.0344572000404,0.0,0.0,2160599,heavy,,,,,
329.0,52.93242514939413,298.5388778425828,charge,533.1945361068283,324.1334139494111,52.09895674937067,720.0,2160599,heavy,52453,Edmonds Station,in_service_layover,66990.0,67710.0
341.5,49.576737527730494,279.61279965639994,drive,552.1206142930112,324.1334139494111,0.0,0.0,2160599,heavy,,,,,
341.5,54.22159870169347,305.8098166775511,charge,552.1206142930112,350.33043097056225,26.19701702115117,360.0,2160599,heavy,52692,Metrotown Station,in_service_layover,69390.0,69750.0
352.0,51.77587646507561,292.0159432630263,drive,565.914487707536,350.33043097056225,0.0,0.0,2160599,heavy,,,,,
352.0,61.863366095540314,348.90938477884725,charge,565.914487707536,407.2238724863832,56.89344151582094,780.0,2160599,heavy,52453,Edmonds Station,in_service_layover,71190.0,71970.0
363.0,58.50767847387669,329.9833065926644,drive,584.8405658937188,407.2238724863832,0.0,0.0,2160599,heavy,,,,,
373.5,56.619272592596616,319.33269742224473,drive,595.4911750641385,407.2238724863832,0.0,0.0,2160599,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160600,heavy,,,,,
10.0,87.89784066462998,495.74382134851305,drive,11.856178651486976,0.0,0.0,0.0,2160600,heavy,,,,,
29.0,81.51792819698566,459.7611150309992,drive,47.83888496900084,0.0,0.0,0.0,2160600,heavy,,,,,
47.5,76.21918358310373,429.87619540870503,drive,77.72380459129496,0.0,0.0,0.0,2160600,heavy,,,,,
55.5,74.5118676264139,420.2469334129744,drive,87.35306658702561,0.0,0.0,0.0,2160600,heavy,,,,,
64.5,71.86973229272908,405.34529013099205,drive,102.25470986900798,0.0,0.0,0.0,2160600,heavy,,,,,
84.0,66.57098767884713,375.4603705086979,drive,132.13962949130212,0.0,0.0,0.0,2160600,heavy,,,,,
92.0,64.8636717221573,365.83110851296726,drive,141.76889148703276,0.0,0.0,0.0,2160600,heavy,,,,,
98.0,63.42486821980465,357.7162567596983,drive,149.88374324030173,0.0,0.0,0.0,2160600,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160601,heavy,,,,,
10.0,87.79275053843827,495.15111303679186,drive,12.44888696320815,0.0,0.0,0.0,2160601,heavy,,,,,
19.5,84.43706291677464,476.22503485060906,drive,31.374965149390977,0.0,0.0,0.0,2160601,heavy,,,,,
28.0,81.99134068015678,462.43116143608427,drive,45.16883856391574,0.0,0.0,0.0,2160601,heavy,,,,,
35.5,80.28402472346696,452.8018994403536,drive,54.798100559646386,0.0,0.0,0.0,2160601,heavy,,,,,
45.5,77.64188938978214,437.90025615837123,drive,69.69974384162876,0.0,0.0,0.0,2160601,heavy,,,,,
64.5,72.34314477590019,408.01533653607714,drive,99.5846634639229,0.0,0.0,0.0,2160601,heavy,,,,,
87.5,65.9632323082559,372.03263021856327,drive,135.56736978143675,0.0,0.0,0.0,2160601,heavy,,,,,
100.5,64.1241921677161,361.66044382591883,drive,145.93955617408122,0.0,0.0,0.0,2160601,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160602,heavy,,,,,
17.0,85.79539308956676,483.88601702515655,drive,23.71398297484347,0.0,0.0,0.0,2160602,heavy,,,,,
33.5,80.49664847568482,454.0010974028624,drive,53.5989025971376,0.0,0.0,0.0,2160602,heavy,,,,,
41.0,78.789332518995,444.37183540713175,drive,63.22816459286825,0.0,0.0,0.0,2160602,heavy,,,,,
52.5,76.87737788373924,433.58841126428933,drive,74.01158873571066,0.0,0.0,0.0,2160602,heavy,,,,,
72.5,70.49746541609494,397.6057049467755,drive,109.99429505322452,0.0,0.0,0.0,2160602,heavy,,,,,
91.5,65.19872080221299,367.72078532448137,drive,139.87921467551865,0.0,0.0,0.0,2160602,heavy,,,,,
91.5,68.03093258461426,383.69445977722455,charge,139.87921467551865,15.973674452743182,15.973674452743182,240.0,2160602,heavy,52667,Edmonds Station,in_service_layover,30090.0,30330.0
99.5,66.32361662792444,374.0651977814939,drive,149.5084766712493,15.973674452743182,0.0,0.0,2160602,heavy,,,,,
105.5,64.88481312557178,365.95034602822494,drive,157.62332842451826,15.973674452743182,0.0,0.0,2160602,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160603,heavy,,,,,
18.5,85.89630471073107,484.45515856852325,drive,23.144841431476795,0.0,0.0,0.0,2160603,heavy,,,,,
27.0,83.4505824741132,470.66128515399845,drive,36.93871484600156,0.0,0.0,0.0,2160603,heavy,,,,,
38.0,80.09489485244958,451.73520696781566,drive,55.86479303218439,0.0,0.0,0.0,2160603,heavy,,,,,
62.5,70.78478391458705,399.2261812782709,drive,108.37381872172914,0.0,0.0,0.0,2160603,heavy,,,,,
88.0,64.97111025836435,366.43706185717497,drive,141.16293814282508,0.0,0.0,0.0,2160603,heavy,,,,,
88.0,67.81408376860718,382.4714324549445,charge,141.16293814282508,16.03437059776951,16.03437059776951,240.0,2160603,heavy,52692,Metrotown Station,in_service_layover,35550.0,35790.0
98.5,65.36836153198932,368.6775590404197,drive,154.95681155734985,16.03437059776951,0.0,0.0,2160603,heavy,,,,,
98.5,68.19251756055067,384.60579904150575,charge,154.95681155734985,31.962610598855576,15.928240001086067,240.0,2160603,heavy,52453,Edmonds Station,in_service_layover,37230.0,37470.0
111.0,64.83682993888705,365.6797208553229,drive,173.88288974353267,31.962610598855576,0.0,0.0,2160603,heavy,,,,,
111.0,67.68615240040539,381.74989953828634,charge,173.88288974353267,48.03278928181902,16.070178682963444,240.0,2160603,heavy,52692,Metrotown Station,in_service_layover,39150.0,39390.0
122.0,65.24043016378754,367.9560261237616,drive,187.67676315805744,48.03278928181902,0.0,0.0,2160603,heavy,,,,,
122.0,67.38438654095819,380.0479400910041,charge,187.67676315805744,60.1247032490615,12.091913967242476,180.0,2160603,heavy,52453,Edmonds Station,in_service_layover,40890.0,41070.0
135.5,64.02869891929456,361.1218619048213,drive,206.60284134424026,60.1247032490615,0.0,0.0,2160603,heavy,,,,,
147.5,61.582976682676694,347.3279884902965,drive,220.39671475876503,60.1247032490615,0.0,0.0,2160603,heavy,,,,,
147.5,63.856629991801626,360.15139315376115,charge,220.39671475876503,72.94810791252615,12.823404663464657,180.0,2160603,heavy,52453,Edmonds Station,in_service_layover,44610.0,44790.0
161.0,60.50094237013801,341.2253149675783,drive,239.32279294494785,72.94810791252615,0.0,0.0,2160603,heavy,,,,,
161.0,63.555271336088936,358.4517303355415,charge,239.32279294494785,90.17452328048938,17.226415367963227,240.0,2160603,heavy,52692,Metrotown Station,in_service_layover,46590.0,46830.0
186.0,54.24516039822639,305.9427046459968,drive,291.8318186344926,90.17452328048938,0.0,0.0,2160603,heavy,,,,,
213.5,48.431486742003706,273.15358522490084,drive,324.62093805558857,90.17452328048938,0.0,0.0,2160603,heavy,,,,,
213.5,53.84039379611932,303.6598210101129,charge,324.62093805558857,120.68075906570147,30.506235785212084,420.0,2160603,heavy,52692,Metrotown Station,in_service_layover,53610.0,54030.0
241.5,44.530282858256776,251.1507953205682,drive,377.1299637451333,120.68075906570147,0.0,0.0,2160603,heavy,,,,,
241.5,50.65679308324662,285.70431298951087,charge,377.1299637451333,155.23427673464417,34.5535176689427,480.0,2160603,heavy,60662,SFU Transit Exchange,in_service_layover,57570.0,58050.0
272.0,44.84311942702393,252.91519356841494,drive,409.91908316622926,155.23427673464417,0.0,0.0,2160603,heavy,,,,,
272.0,49.42649493889452,278.76543145536505,charge,409.91908316622926,181.0845146215943,25.85023788695014,360.0,2160603,heavy,52692,Metrotown Station,in_service_layover,61890.0,62250.0
298.5,40.116384001031975,226.25640576582035,drive,462.428108855774,181.0845146215943,0.0,0.0,2160603,heavy,,,,,
298.5,46.962940665103545,264.870985351184,charge,462.428108855774,219.69909420695797,38.61457958536366,540.0,2160603,heavy,60662,SFU Transit Exchange,in_service_layover,65610.0,66150.0
324.5,41.149267008880855,232.08186593008804,drive,495.21722827686995,219.69909420695797,0.0,0.0,2160603,heavy,,,,,
324.5,50.3307727016666,283.86555803739964,charge,495.21722827686995,271.48278631426956,51.783692107311595,720.0,2160603,heavy,52692,Metrotown Station,in_service_layover,69450.0,70170.0
341.0,45.03202808778467,253.98063841510555,drive,525.102147899164,271.48278631426956,0.0,0.0,2160603,heavy,,,,,
341.0,51.16582424515425,288.57524874266994,charge,525.102147899164,306.07739664183396,34.594610327564425,480.0,2160603,heavy,52667,Edmonds Station,in_service_layover,72330.0,72810.0
358.0,44.78591177750994,252.59254242515613,drive,561.0848542166779,306.07739664183396,0.0,0.0,2160603,heavy,,,,,
358.0,51.69473496107364,291.5583051804554,charge,561.0848542166779,345.04315939713325,38.965762755299295,540.0,2160603,heavy,60212,Metrotown Station,in_service_layover,75030.0,75570.0
374.5,46.395990347191706,261.6733855581613,drive,590.969773838972,345.04315939713325,0.0,0.0,2160603,heavy,,,,,
374.5,52.55181913223221,296.3922599057898,charge,590.969773838972,379.7620337447617,34.71887434762846,480.0,2160603,heavy,52667,Edmonds Station,in_service_layover,77730.0,78210.0
391.5,46.19663505564648,260.54902171384634,drive,626.8130120309154,379.7620337447617,0.0,0.0,2160603,heavy,,,,,
391.5,58.6272941225778,330.65793885133894,charge,626.8130120309154,449.8709508822543,70.1089171374926,960.0,2160603,heavy,52692,Metrotown Station,in_service_layover,80430.0,81390.0
413.0,49.317183184715255,278.1489131617942,drive,679.3220377204601,449.8709508822543,0.0,0.0,2160603,heavy,,,,,
413.0,52.39751802359891,295.522001653098,charge,679.3220377204601,467.2440393735581,17.373088491303804,240.0,2160603,heavy,60662,SFU Transit Exchange,in_service_layover,84150.0,84390.0
432.5,46.58384436737622,262.73288223200205,drive,712.1111571415561,467.2440393735581,0.0,0.0,2160603,heavy,,,,,
432.5,55.104543654335046,310.7896262104499,charge,712.1111571415561,515.300783352006,48.0567439784478,660.0,2160603,heavy,52692,Metrotown Station,in_service_layover,86910.0,87570.0
451.5,45.794432716472514,258.2806005209052,drive,764.6201828311008,515.300783352006,0.0,0.0,2160603,heavy,,,,,
466.5,43.831836338890334,247.21155695134166,drive,775.6892264006643,515.300783352006,0.0,0.0,2160603,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160604,heavy,,,,,
7.5,87.79275053843827,495.15111303679186,drive,12.44888696320815,0.0,0.0,0.0,2160604,heavy,,,,,
21.0,84.43706291677464,476.22503485060906,drive,31.374965149390977,0.0,0.0,0.0,2160604,heavy,,,,,
33.0,81.99134068015678,462.43116143608427,drive,45.16883856391574,0.0,0.0,0.0,2160604,heavy,,,,,
47.0,78.63565305849316,443.5050832499014,drive,64.09491675009858,0.0,0.0,0.0,2160604,heavy,,,,,
59.0,76.1899308218753,429.7112098353767,drive,77.88879016462334,0.0,0.0,0.0,2160604,heavy,,,,,
73.0,72.83424320021167,410.7851316491939,drive,96.81486835080617,0.0,0.0,0.0,2160604,heavy,,,,,
86.0,70.38852096359382,396.9912582346691,drive,110.60874176533093,0.0,0.0,0.0,2160604,heavy,,,,,
100.0,67.03283334193019,378.06518004848624,drive,129.53481995151375,0.0,0.0,0.0,2160604,heavy,,,,,
100.0,69.11273621305097,389.79583224160746,charge,129.53481995151375,11.730652193121216,11.730652193121216,180.0,2160604,heavy,52692,Metrotown Station,in_service_layover,63690.0,63870.0
112.0,66.66701397643311,376.0019588270827,drive,143.32869336603852,11.730652193121216,0.0,0.0,2160604,heavy,,,,,
112.0,74.63100566437782,420.9188719470909,charge,143.32869336603852,56.647565313129405,44.91691312000819,780.0,2160604,heavy,52453,Edmonds Station,in_service_layover,65490.0,66270.0
125.0,71.2753180427142,401.9927937609081,drive,162.25477155222134,56.647565313129405,0.0,0.0,2160604,heavy,,,,,
135.5,68.82959580609634,388.1989203463833,drive,176.0486449667461,56.647565313129405,0.0,0.0,2160604,heavy,,,,,
135.5,76.84779076726855,433.4215399273946,charge,176.0486449667461,101.87018489414066,45.22261958101126,840.0,2160604,heavy,52453,Edmonds Station,in_service_layover,69750.0,70590.0
147.5,73.49210314560491,414.4954617412117,drive,194.97472315292893,101.87018489414066,0.0,0.0,2160604,heavy,,,,,
158.0,71.04638090898705,400.701588326687,drive,208.7685965674537,101.87018489414066,0.0,0.0,2160604,heavy,,,,,
164.5,70.27647545646353,396.35932157445427,drive,213.11086331968642,101.87018489414066,0.0,0.0,2160604,heavy,,,,,
0.0,90.0,507.6,start,0.0,0.0,0.0,0.0,2160605,heavy,,,,,
17.0,85.89630471073107,484.45515856852325,drive,23.144841431476795,0.0,0.0,0.0,2160605,heavy,,,,,
25.0,83.4505824741132,470.66128515399845,drive,36.93871484600156,0.0,0.0,0.0,2160605,heavy,,,,,
44.0,77.07067000646892,434.6785788364846,drive,72.92142116351542,0.0,0.0,0.0,2160605,heavy,,,,,
62.5,71.77192539258697,404.7936592141905,drive,102.80634078580955,0.0,0.0,0.0,2160605,heavy,,,,,
74.0,68.41623777092335,385.86758102800763,drive,121.73241897199239,0.0,0.0,0.0,2160605,heavy,,,,,
74.0,71.7068667164487,404.4267282807707,charge,121.73241897199239,18.55914725276307,18.55914725276307,300.0,2160605,heavy,52692,Metrotown Station,in_service_layover,29010.0,29310.0
84.5,69.26114447983085,390.6328548662459,drive,135.52629238651716,18.55914725276307,0.0,0.0,2160605,heavy,,,,,
84.5,72.4917704605363,408.85358539742464,charge,135.52629238651716,36.7798777839418,18.22073053117873,300.0,2160605,heavy,52453,Edmonds Station,in_service_layover,30750.0,31050.0
97.0,69.13608283887267,389.92750721124185,drive,154.45237057269998,36.7798777839418,0.0,0.0,2160605,heavy,,,,,
97.0,71.13267785029142,401.1883030756436,charge,154.45237057269998,48.04067364834356,11.260795864401757,180.0,2160605,heavy,52692,Metrotown Station,in_service_layover,32730.0,32910.0
107.5,68.68695561367356,387.39442966111886,drive,168.24624398722474,48.04067364834356,0.0,0.0,2160605,heavy,,,,,
107.5,71.95855031491729,405.8462237761335,charge,168.24624398722474,66.4924677633582,18.45179411501465,300.0,2160605,heavy,52453,Edmonds Station,in_service_layover,34350.0,34650.0
120.0,68.60286269325367,386.92014558995066,drive,187.17232217340757,66.4924677633582,0.0,0.0,2160605,heavy,,,,,
120.0,70.62160886681119,398.3058740088151,charge,187.17232217340757,77.87819618222267,11.38572841886446,180.0,2160605,heavy,52692,Metrotown Station,in_service_layover,36330.0,36510.0
130.5,68.17588663019333,384.5120005942903,drive,200.96619558793233,77.87819618222267,0.0,0.0,2160605,heavy,,,,,
