block_id,line_group,block_number,service_id,service_day,depot_code,asset_class,asset_class_new,total_distance_km,total_energy_medium_kwh,total_energy_heavy_kwh,avg_kwh_per_km_medium,avg_kwh_per_km_heavy,soc_left_medium_percent,soc_left_heavy_percent,medium_success,heavy_success,combined_sequence_json
2159334,22,58,1,MF,VTC,HY40LF,40-ft,55.755472012111596,86.95763390453797,134.93427920217408,1.5596251052389696,2.420108275163785,74.58197980415994,66.07548241096205,SUCCESS,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""6:49:00"", ""end_time"": ""7:10:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 7:10:00"", ""end_stop_code"": 50042, ""end_time"": "" 7:43:00"", ""trip_id"": ""14827500"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 7:48:00"", ""end_stop_code"": 50640, ""end_time"": "" 8:22:00"", ""trip_id"": ""14827603"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 8:31:00"", ""end_stop_code"": 50042, ""end_time"": "" 9:09:00"", ""trip_id"": ""14827510"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 9:14:00"", ""end_stop_code"": 50640, ""end_time"": "" 9:50:00"", ""trip_id"": ""14827613"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": "" 9:50:00"", ""start_time"": ""9:50:00"", ""end_time"": ""10:03:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
2159335,22,53,1,MF,VTC,HY60LF,60-ft,325.4953815356894,533.1392104953966,837.4561659558741,1.6379317211201039,2.572866508903292,-4.528228811240525,-58.48513580777909,FAILURE,FAILURE,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""5:47:00"", ""end_time"": ""6:05:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 6:05:00"", ""end_stop_code"": 50042, ""end_time"": "" 6:35:00"", ""trip_id"": ""14827493"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 6:40:00"", ""end_stop_code"": 50640, ""end_time"": "" 7:09:00"", ""trip_id"": ""14827596"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 7:21:00"", ""end_stop_code"": 50042, ""end_time"": "" 7:59:00"", ""trip_id"": ""14827502"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 8:04:00"", ""end_stop_code"": 50640, ""end_time"": "" 8:40:00"", ""trip_id"": ""14827605"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 8:51:00"", ""end_stop_code"": 50042, ""end_time"": "" 9:29:00"", ""trip_id"": ""14827512"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 9:34:00"", ""end_stop_code"": 50640, ""end_time"": ""10:08:00"", ""trip_id"": ""14827615"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""10:22:00"", ""end_stop_code"": 50042, ""end_time"": ""10:58:00"", ""trip_id"": ""14827520"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""11:03:00"", ""end_stop_code"": 50640, ""end_time"": ""11:37:00"", ""trip_id"": ""14827623"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""11:57:00"", ""end_stop_code"": 50042, ""end_time"": ""12:34:00"", ""trip_id"": ""14827528"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""12:39:00"", ""end_stop_code"": 50640, ""end_time"": ""13:19:00"", ""trip_id"": ""14827631"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""13:31:00"", ""end_stop_code"": 50042, ""end_time"": ""14:06:00"", ""trip_id"": ""14827536"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""14:11:00"", ""end_stop_code"": 50640, ""end_time"": ""14:51:00"", ""trip_id"": ""14827639"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""15:00:00"", ""end_stop_code"": 50042, ""end_time"": ""15:39:00"", ""trip_id"": ""14827546"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""15:44:00"", ""end_stop_code"": 50640, ""end_time"": ""16:21:00"", ""trip_id"": ""14827649"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""16:30:00"", ""end_stop_code"": 50042, ""end_time"": ""17:13:00"", ""trip_id"": ""14827557"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""17:18:00"", ""end_stop_code"": 50640, ""end_time"": ""17:55:00"", ""trip_id"": ""14827660"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""18:05:00"", ""end_stop_code"": 50042, ""end_time"": ""18:43:00"", ""trip_id"": ""14827566"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""18:48:00"", ""end_stop_code"": 50640, ""end_time"": ""19:20:00"", ""trip_id"": ""14827669"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""19:34:00"", ""end_stop_code"": 50042, ""end_time"": ""20:06:00"", ""trip_id"": ""14827573"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""20:11:00"", ""end_stop_code"": 50640, ""end_time"": ""20:42:00"", ""trip_id"": ""14827676"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""20:52:00"", ""end_stop_code"": 50042, ""end_time"": ""21:21:00"", ""trip_id"": ""14827578"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""21:26:00"", ""end_stop_code"": 50640, ""end_time"": ""21:55:00"", ""trip_id"": ""14827681"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""22:06:00"", ""end_stop_code"": 50042, ""end_time"": ""22:35:00"", ""trip_id"": ""14827583"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""22:42:00"", ""end_stop_code"": 50640, ""end_time"": ""23:11:00"", ""trip_id"": ""14827686"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""23:23:00"", ""end_stop_code"": 50042, ""end_time"": ""23:51:00"", ""trip_id"": ""14827588"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""24:06:00"", ""end_stop_code"": 50640, ""end_time"": ""24:30:00"", ""trip_id"": ""14827691"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""24:43:00"", ""end_stop_code"": 50042, ""end_time"": ""25:09:00"", ""trip_id"": ""14827591"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""25:34:00"", ""end_stop_code"": 50640, ""end_time"": ""25:58:00"", ""trip_id"": ""14827694"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""310915"", ""service_id"": 1, ""route_id"": 6836, ""start_stop_code"": 50640, ""start_time"": ""26:10:00"", ""end_stop_code"": 50976, ""end_time"": ""26:36:00"", ""trip_id"": ""14886132"", ""type"": ""in_service"", ""distance_km"": 10.026071313948911, ""energy_medium_kwh"": 16.79867185359545, ""energy_heavy_kwh"": 25.74882275499099}, {""shape_id"": ""310916"", ""service_id"": 1, ""route_id"": 6836, ""start_stop_code"": 50976, ""start_time"": ""26:39:00"", ""end_stop_code"": 50640, ""end_time"": ""27:07:00"", ""trip_id"": ""14886135"", ""type"": ""in_service"", ""distance_km"": 11.443409871827528, ""energy_medium_kwh"": 19.74665711963073, ""energy_heavy_kwh"": 31.4031746081406}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""27:07:00"", ""start_time"": ""27:07:00"", ""end_time"": ""27:17:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
2159336,22,73,1,MF,VTC,HY40LF,40-ft,61.10985608963594,99.44381102348422,154.50845429034416,1.627295781512233,2.52837208557178,72.36811861285742,62.604883991073734,SUCCESS,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""14:43:00"", ""end_time"": ""15:01:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""15:01:00"", ""end_stop_code"": 50042, ""end_time"": ""15:47:00"", ""trip_id"": ""14827547"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""15:52:00"", ""end_stop_code"": 50054, ""end_time"": ""16:24:00"", ""trip_id"": ""14827650"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""16:37:00"", ""end_stop_code"": 50042, ""end_time"": ""17:04:00"", ""trip_id"": ""14827556"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""17:09:00"", ""end_stop_code"": 50054, ""end_time"": ""17:38:00"", ""trip_id"": ""14827659"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""17:56:00"", ""end_stop_code"": 50042, ""end_time"": ""18:23:00"", ""trip_id"": ""14827564"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""18:28:00"", ""end_stop_code"": 50640, ""end_time"": ""19:01:00"", ""trip_id"": ""14827667"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""19:01:00"", ""start_time"": ""19:01:00"", ""end_time"": ""19:14:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
2159337,22,55,1,MF,VTC,HY60LF,60-ft,141.5536404711145,237.6503155903796,372.1026013281818,1.67887109649345,2.6287038615874607,47.86341922156391,24.024361466634442,SUCCESS,SUCCESS,"[{""trip_id"": ""pull_out"", ""shape_id"": ""VTC_50640"", ""type"": ""pull_out"", ""start_stop_code"": ""VTC"", ""end_stop_code"": ""50640"", ""start_time"": ""6:37:00"", ""end_time"": ""6:55:00"", ""distance_km"": 7.220732737453652, ""energy_medium_kwh"": 11.33754173312368, ""energy_heavy_kwh"": 15.625420665483482}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 6:55:00"", ""end_stop_code"": 50042, ""end_time"": "" 7:26:00"", ""trip_id"": ""14827498"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 7:31:00"", ""end_stop_code"": 50640, ""end_time"": "" 8:03:00"", ""trip_id"": ""14827601"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": "" 8:13:00"", ""end_stop_code"": 50042, ""end_time"": "" 8:51:00"", ""trip_id"": ""14827508"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": "" 8:56:00"", ""end_stop_code"": 50054, ""end_time"": "" 9:21:00"", ""trip_id"": ""14827611"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": "" 9:35:00"", ""end_stop_code"": 50042, ""end_time"": ""10:00:00"", ""trip_id"": ""14827515"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""10:05:00"", ""end_stop_code"": 50054, ""end_time"": ""10:30:00"", ""trip_id"": ""14827618"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""10:43:00"", ""end_stop_code"": 50042, ""end_time"": ""11:10:00"", ""trip_id"": ""14827521"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""11:15:00"", ""end_stop_code"": 50054, ""end_time"": ""11:40:00"", ""trip_id"": ""14827624"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""11:54:00"", ""end_stop_code"": 50042, ""end_time"": ""12:22:00"", ""trip_id"": ""14827527"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""12:27:00"", ""end_stop_code"": 50054, ""end_time"": ""12:52:00"", ""trip_id"": ""14827630"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""13:07:00"", ""end_stop_code"": 50042, ""end_time"": ""13:33:00"", ""trip_id"": ""14827533"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309731"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""13:38:00"", ""end_stop_code"": 50054, ""end_time"": ""14:03:00"", ""trip_id"": ""14827636"", ""type"": ""in_service"", ""distance_km"": 6.398860150565636, ""energy_medium_kwh"": 11.496731170147385, ""energy_heavy_kwh"": 17.946848220093084}, {""shape_id"": ""309729"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50055, ""start_time"": ""14:20:00"", ""end_stop_code"": 50042, ""end_time"": ""14:47:00"", ""trip_id"": ""14827540"", ""type"": ""in_service"", ""distance_km"": 6.622933068938258, ""energy_medium_kwh"": 11.814534373393736, ""energy_heavy_kwh"": 18.73065138193232}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""14:52:00"", ""end_stop_code"": 50640, ""end_time"": ""15:32:00"", ""trip_id"": ""14827643"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""shape_id"": ""309728"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50640, ""start_time"": ""15:38:00"", ""end_stop_code"": 50042, ""end_time"": ""16:21:00"", ""trip_id"": ""14827551"", ""type"": ""in_service"", ""distance_km"": 10.63006805982149, ""energy_medium_kwh"": 16.732467521080224, ""energy_heavy_kwh"": 26.59414696147627}, {""shape_id"": ""309730"", ""service_id"": 1, ""route_id"": 6612, ""start_stop_code"": 50042, ""start_time"": ""16:26:00"", ""end_stop_code"": 50640, ""end_time"": ""17:03:00"", ""trip_id"": ""14827654"", ""type"": ""in_service"", ""distance_km"": 10.059134301661954, ""energy_medium_kwh"": 17.40388644705579, ""energy_heavy_kwh"": 27.186677154404435}, {""trip_id"": ""pull_in"", ""shape_id"": ""50640_VTC"", ""type"": ""pull_in"", ""start_stop_code"": ""50640"", ""end_stop_code"": ""VTC"", ""ref_prev_end_time"": ""17:03:00"", ""start_time"": ""17:03:00"", ""end_time"": ""17:24:00"", ""distance_km"": 7.156334551691055, ""energy_medium_kwh"": 7.347384235142278, ""energy_heavy_kwh"": 11.74721030492918}]"
