dist_km,soc_pct,net_energy_kwh,phase,cum_used_kwh,cum_charged_kwh,stop_code,charge_kwh,charge_duration_sec,candidate_name,event_type,start_sec,end_sec,block_id,mode
139.5,66.46580452427956,374.8671375169368,drive,132.73286248306323,0.0,,0.0,0.0,,,,,2159699,medium
139.5,70.52260521912392,397.7474934358589,charge,132.73286248306323,22.880355918922135,61338,22.880355918922135,360.0,Marine Drive Station,in_service_layover,36270.0,36630.0,2159699,medium
152.5,68.44367032511789,386.0223006336649,drive,144.45805528525725,22.880355918922135,,0.0,0.0,,,,,2159699,medium
168.0,66.11015038109305,372.8612481493648,drive,157.61910776955736,22.880355918922135,,0.0,0.0,,,,,2159699,medium
184.0,64.00526974651306,360.9897213703337,drive,169.49063454858847,22.880355918922135,,0.0,0.0,,,,,2159699,medium
198.0,61.93986336064741,349.34082935405144,drive,181.13952656487075,22.880355918922135,,0.0,0.0,,,,,2159699,medium
198.0,64.20086111381593,362.09285668192194,charge,181.13952656487075,35.63238324679264,61338,12.752027327870508,180.0,Marine Drive Station,in_service_layover,44490.0,44670.0,2159699,medium
212.0,62.12192621980991,350.3676638797279,drive,192.86471936706477,35.63238324679264,,0.0,0.0,,,,,2159699,medium
228.0,59.788406275785064,337.2066113954278,drive,206.02577185136488,35.63238324679264,,0.0,0.0,,,,,2159699,medium
244.5,57.68352564120508,325.33508461639667,drive,217.897298630396,35.63238324679264,,0.0,0.0,,,,,2159699,medium
258.0,55.61811925533943,313.6861926001144,drive,229.54619064667827,35.63238324679264,,0.0,0.0,,,,,2159699,medium
258.0,63.33248070352096,357.1951911678582,charge,229.54619064667827,79.14138181453643,61338,43.50899856774379,600.0,Marine Drive Station,in_service_layover,52950.0,53550.0,2159699,medium
274.0,61.25354580951493,345.4699983656642,drive,241.27138344887229,79.14138181453643,,0.0,0.0,,,,,2159699,medium
290.5,58.92002586549009,332.308945881364,drive,254.4324359331724,79.14138181453643,,0.0,0.0,,,,,2159699,medium
308.5,56.815145230910105,320.43741910233297,drive,266.3039627122035,79.14138181453643,,0.0,0.0,,,,,2159699,medium
324.5,54.74973884504445,308.7885270860507,drive,277.95285472848576,79.14138181453643,,0.0,0.0,,,,,2159699,medium
324.5,60.26578820208541,339.89904545976174,charge,277.95285472848576,110.25190018824748,61338,31.110518373711045,420.0,Marine Drive Station,in_service_layover,62250.0,62670.0,2159699,medium
339.5,58.18685330807939,328.17385265756775,drive,289.67804753067975,110.25190018824748,,0.0,0.0,,,,,2159699,medium
